Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments,Income_Group,Is_Business_Hours,Is_Weekend
761,2023-02-26 20:00:00,2788.0,Purchase,7.0,7,Good Service,Medium,0,1
147,2023-02-26 21:00:00,1406.0,Investment,5.0,2,Excellent,Medium,0,1
481,2023-02-26 22:00:00,1686.0,Bill Payment,7.0,9,Good Service,Medium,0,1
435,2023-02-26 23:00:00,4341.0,Purchase,4.0,3,Very Satisfied,High,0,1
519,2023-02-27 00:00:00,4323.0,Bill Payment,9.0,5,Needs Improvement,High,0,0
669,2023-02-27 01:00:00,1847.0,Loan Payment,5.0,5,Very Satisfied,Medium,0,0
683,2023-02-27 02:00:00,3731.0,Purchase,2.0,4,Good Service,High,0,0
69,2023-02-27 03:00:00,3682.0,Purchase,5.0,1,Excellent,Medium,0,0
606,2023-02-27 04:00:00,3032.0,Loan Payment,7.0,3,Needs Improvement,Medium,0,0
881,2023-02-27 05:00:00,4694.0,Purchase,2.0,3,Very Satisfied,High,0,0
875,2023-02-27 06:00:00,1681.0,Investment,3.0,4,Good Service,Medium,0,0
888,2023-02-27 07:00:00,926.0,Loan Payment,7.0,9,Excellent,Low,0,0
186,2023-02-27 08:00:00,927.0,Investment,7.0,3,Needs Improvement,Low,0,0
904,2023-02-27 09:00:00,1143.0,Loan Payment,2.0,10,Unsatisfactory,Low,1,0
682,2023-02-27 10:00:00,1846.0,Loan Payment,3.0,5,Unsatisfactory,Medium,1,0
204,2023-02-27 11:00:00,2148.0,Investment,7.0,3,Good Service,Medium,1,0
554,2023-02-27 12:00:00,4017.0,Loan Payment,9.0,5,Needs Improvement,High,1,0
13,2023-02-27 13:00:00,1915.0,Bill Payment,7.0,5,Very Satisfied,Medium,1,0
666,2023-02-27 14:00:00,3999.0,Investment,2.0,4,Good Service,High,1,0
274,2023-02-27 15:00:00,3495.0,Loan Payment,4.0,5,Excellent,Medium,1,0
298,2023-02-27 16:00:00,4807.0,Investment,4.0,6,Needs Improvement,High,1,0
51,2023-02-27 17:00:00,2130.0,Loan Payment,8.0,8,Needs Improvement,Medium,0,0
500,2023-02-27 18:00:00,2742.0,Loan Payment,1.0,1,Unsatisfactory,Medium,0,0
369,2023-02-27 19:00:00,2779.0,Bill Payment,1.0,6,Very Satisfied,Medium,0,0
724,2023-02-27 20:00:00,1331.0,Bill Payment,4.0,1,Needs Improvement,Medium,0,0
656,2023-02-27 21:00:00,3726.0,Bill Payment,9.0,9,Needs Improvement,High,0,0
357,2023-02-27 22:00:00,3364.0,Loan Payment,10.0,9,Needs Improvement,Medium,0,0
3,2023-02-27 23:00:00,1538.0,Bill Payment,10.0,1,Very Satisfied,Medium,0,0
254,2023-02-28 00:00:00,4753.0,Investment,3.0,1,Very Satisfied,High,0,0
475,2023-02-28 01:00:00,769.0,Loan Payment,6.0,5,Very Satisfied,Low,0,0
847,2023-02-28 02:00:00,3422.0,Investment,1.0,1,Excellent,Medium,0,0
506,2023-02-28 03:00:00,1367.0,Bill Payment,5.0,2,Needs Improvement,Medium,0,0
256,2023-02-28 04:00:00,2200.0,Loan Payment,2.0,5,Very Satisfied,Medium,0,0
610,2023-02-28 05:00:00,3491.0,Investment,3.0,7,Unsatisfactory,Medium,0,0
685,2023-02-28 06:00:00,958.0,Purchase,4.0,7,Good Service,Low,0,0
150,2023-02-28 07:00:00,2089.0,Investment,1.0,4,Needs Improvement,Medium,0,0
488,2023-02-28 08:00:00,1776.0,Loan Payment,9.0,9,Good Service,Medium,0,0
279,2023-02-28 09:00:00,37.0,Purchase,2.0,2,Good Service,Low,1,0
59,2023-02-28 10:00:00,2460.0,Bill Payment,2.0,7,Excellent,Medium,1,0
446,2023-02-28 11:00:00,2548.0,Bill Payment,1.0,9,Very Satisfied,Medium,1,0
113,2023-02-28 12:00:00,169.0,Investment,8.0,8,Good Service,Low,1,0
836,2023-02-28 13:00:00,2902.0,Bill Payment,6.0,8,Unsatisfactory,Medium,1,0
755,2023-02-28 14:00:00,4123.0,Investment,10.0,1,Needs Improvement,High,1,0
822,2023-02-28 15:00:00,3732.0,Investment,7.0,10,Very Satisfied,High,1,0
569,2023-02-28 16:00:00,3741.0,Investment,1.0,6,Unsatisfactory,High,1,0
489,2023-02-28 17:00:00,2481.0,Investment,9.0,6,Unsatisfactory,Medium,0,0
407,2023-02-28 18:00:00,4860.0,Loan Payment,4.0,3,Good Service,High,0,0
367,2023-02-28 19:00:00,1580.0,Loan Payment,2.0,6,Unsatisfactory,Medium,0,0
60,2023-02-28 20:00:00,846.0,Purchase,10.0,3,Good Service,Low,0,0
329,2023-02-28 21:00:00,4999.0,Purchase,10.0,3,Very Satisfied,High,0,0
728,2023-02-28 22:00:00,3948.0,Bill Payment,6.0,2,Unsatisfactory,High,0,0
469,2023-02-28 23:00:00,2296.0,Loan Payment,6.0,10,Needs Improvement,Medium,0,0
745,2023-03-01 00:00:00,3415.0,Purchase,10.0,2,Unsatisfactory,Medium,0,0
567,2023-03-01 01:00:00,2680.0,Loan Payment,8.0,3,Unsatisfactory,Medium,0,0
885,2023-03-01 02:00:00,4122.0,Loan Payment,7.0,9,Needs Improvement,High,0,0
720,2023-03-01 03:00:00,4757.0,Bill Payment,6.0,6,Good Service,High,0,0
63,2023-03-01 04:00:00,4365.0,Bill Payment,8.0,3,Unsatisfactory,High,0,0
184,2023-03-01 05:00:00,1637.0,Investment,3.0,5,Unsatisfactory,Medium,0,0
311,2023-03-01 06:00:00,1876.0,Loan Payment,4.0,9,Needs Improvement,Medium,0,0
793,2023-03-01 07:00:00,214.0,Investment,4.0,2,Needs Improvement,Low,0,0
538,2023-03-01 08:00:00,3589.0,Investment,6.0,2,Unsatisfactory,Medium,0,0
177,2023-03-01 09:00:00,3184.0,Investment,8.0,4,Needs Improvement,Medium,1,0
575,2023-03-01 10:00:00,801.0,Loan Payment,5.0,1,Needs Improvement,Low,1,0
429,2023-03-01 11:00:00,4102.0,Loan Payment,6.0,4,Needs Improvement,High,1,0
73,2023-03-01 12:00:00,3757.0,Investment,8.0,2,Needs Improvement,High,1,0
847,2023-03-01 13:00:00,1115.0,Loan Payment,1.0,1,Excellent,Low,1,0
167,2023-03-01 14:00:00,1100.0,Investment,4.0,9,Unsatisfactory,Low,1,0
225,2023-03-01 15:00:00,1617.0,Purchase,7.0,5,Unsatisfactory,Medium,1,0
577,2023-03-01 16:00:00,1849.0,Loan Payment,1.0,3,Very Satisfied,Medium,1,0
581,2023-03-01 17:00:00,3407.0,Bill Payment,8.0,2,Very Satisfied,Medium,0,0
952,2023-03-01 18:00:00,76.0,Bill Payment,9.0,10,Very Satisfied,Low,0,0
9,2023-03-01 19:00:00,4789.0,Investment,10.0,9,Good Service,High,0,0
236,2023-03-01 20:00:00,1288.0,Purchase,6.0,6,Unsatisfactory,Medium,0,0
710,2023-03-01 21:00:00,4168.0,Loan Payment,10.0,3,Excellent,High,0,0
924,2023-03-01 22:00:00,823.0,Investment,7.0,4,Very Satisfied,Low,0,0
685,2023-03-01 23:00:00,412.0,Purchase,4.0,7,Good Service,Low,0,0
794,2023-03-02 00:00:00,2012.0,Purchase,4.0,6,Excellent,Medium,0,0
28,2023-03-02 01:00:00,4176.0,Loan Payment,6.0,2,Good Service,High,0,0
808,2023-03-02 02:00:00,2935.0,Bill Payment,8.0,4,Needs Improvement,Medium,0,0
911,2023-03-02 03:00:00,3003.0,Bill Payment,6.0,1,Good Service,Medium,0,0
646,2023-03-02 04:00:00,1096.0,Purchase,7.0,3,Good Service,Low,0,0
27,2023-03-02 05:00:00,4350.0,Bill Payment,6.0,5,Unsatisfactory,High,0,0
550,2023-03-02 06:00:00,2576.0,Purchase,4.0,9,Very Satisfied,Medium,0,0
196,2023-03-02 07:00:00,4498.0,Purchase,10.0,10,Needs Improvement,High,0,0
203,2023-03-02 08:00:00,781.0,Purchase,4.0,8,Very Satisfied,Low,0,0
85,2023-03-02 09:00:00,3682.0,Bill Payment,7.0,10,Very Satisfied,Medium,1,0
832,2023-03-02 10:00:00,3258.0,Investment,5.0,6,Unsatisfactory,Medium,1,0
30,2023-03-02 11:00:00,1679.0,Bill Payment,3.0,7,Unsatisfactory,Medium,1,0
466,2023-03-02 12:00:00,1566.0,Investment,9.0,10,Unsatisfactory,Medium,1,0
99,2023-03-02 13:00:00,2968.0,Bill Payment,5.0,1,Good Service,Medium,1,0
899,2023-03-02 14:00:00,1161.0,Loan Payment,9.0,5,Needs Improvement,Low,1,0
190,2023-03-02 15:00:00,1227.0,Loan Payment,10.0,2,Good Service,Low,1,0
12,2023-03-02 16:00:00,2241.0,Bill Payment,6.0,3,Unsatisfactory,Medium,1,0
603,2023-03-02 17:00:00,4352.0,Loan Payment,9.0,1,Very Satisfied,High,0,0
30,2023-03-02 18:00:00,3954.0,Loan Payment,3.0,7,Unsatisfactory,High,0,0
725,2023-03-02 19:00:00,2052.0,Loan Payment,10.0,5,Unsatisfactory,Medium,0,0
38,2023-03-02 20:00:00,715.0,Loan Payment,6.0,2,Good Service,Low,0,0
853,2023-03-02 21:00:00,2460.0,Investment,8.0,10,Good Service,Medium,0,0
572,2023-03-02 22:00:00,2123.0,Purchase,7.0,8,Excellent,Medium,0,0
294,2023-03-02 23:00:00,2987.0,Investment,9.0,2,Very Satisfied,Medium,0,0
360,2023-03-03 00:00:00,4359.0,Purchase,9.0,9,Needs Improvement,High,0,0
655,2023-03-03 01:00:00,4388.0,Purchase,10.0,2,Unsatisfactory,High,0,0
914,2023-03-03 02:00:00,432.0,Bill Payment,9.0,2,Needs Improvement,Low,0,0
180,2023-03-03 03:00:00,2031.0,Bill Payment,1.0,9,Good Service,Medium,0,0
797,2023-03-03 04:00:00,3803.0,Bill Payment,2.0,4,Very Satisfied,High,0,0
112,2023-03-03 05:00:00,4141.0,Bill Payment,10.0,3,Very Satisfied,High,0,0
742,2023-03-03 06:00:00,540.0,Bill Payment,3.0,7,Needs Improvement,Low,0,0
444,2023-03-03 07:00:00,100.0,Investment,10.0,4,Unsatisfactory,Low,0,0
21,2023-03-03 08:00:00,3382.0,Investment,5.0,2,Unsatisfactory,Medium,0,0
145,2023-03-03 09:00:00,1952.0,Loan Payment,4.0,10,Excellent,Medium,1,0
499,2023-03-03 10:00:00,3815.0,Investment,10.0,8,Needs Improvement,High,1,0
146,2023-03-03 11:00:00,1250.0,Investment,4.0,8,Unsatisfactory,Low,1,0
441,2023-03-03 12:00:00,1768.0,Bill Payment,5.0,3,Good Service,Medium,1,0
887,2023-03-03 13:00:00,107.0,Loan Payment,6.0,5,Good Service,Low,1,0
421,2023-03-03 14:00:00,1489.0,Investment,8.0,2,Good Service,Medium,1,0
316,2023-03-03 15:00:00,4636.0,Investment,5.0,2,Very Satisfied,High,1,0
166,2023-03-03 16:00:00,1842.0,Loan Payment,2.0,2,Very Satisfied,Medium,1,0
652,2023-03-03 17:00:00,2595.0,Purchase,7.0,9,Good Service,Medium,0,0
203,2023-03-03 18:00:00,3657.0,Bill Payment,4.0,8,Very Satisfied,Medium,0,0
496,2023-03-03 19:00:00,89.0,Investment,5.0,7,Needs Improvement,Low,0,0
756,2023-03-03 20:00:00,4719.0,Investment,2.0,8,Needs Improvement,High,0,0
625,2023-03-03 21:00:00,2233.0,Loan Payment,2.0,8,Good Service,Medium,0,0
468,2023-03-03 22:00:00,2579.0,Investment,8.0,9,Good Service,Medium,0,0
713,2023-03-03 23:00:00,1782.0,Bill Payment,8.0,1,Very Satisfied,Medium,0,0
385,2023-03-04 00:00:00,4528.0,Investment,10.0,4,Needs Improvement,High,0,1
314,2023-03-04 01:00:00,1133.0,Purchase,6.0,4,Very Satisfied,Low,0,1
771,2023-03-04 02:00:00,3821.0,Bill Payment,2.0,4,Excellent,High,0,1
255,2023-03-04 03:00:00,3484.0,Purchase,8.0,9,Good Service,Medium,0,1
959,2023-03-04 04:00:00,2633.0,Loan Payment,4.0,7,Very Satisfied,Medium,0,1
917,2023-03-04 05:00:00,1413.0,Bill Payment,6.0,7,Needs Improvement,Medium,0,1
23,2023-03-04 06:00:00,2588.0,Investment,8.0,6,Good Service,Medium,0,1
905,2023-03-04 07:00:00,341.0,Bill Payment,3.0,5,Needs Improvement,Low,0,1
758,2023-03-04 08:00:00,4758.0,Bill Payment,10.0,10,Good Service,High,0,1
339,2023-03-04 09:00:00,3618.0,Bill Payment,7.0,3,Very Satisfied,Medium,1,1
493,2023-03-04 10:00:00,749.0,Purchase,1.0,5,Good Service,Low,1,1
823,2023-03-04 11:00:00,4616.0,Loan Payment,8.0,4,Unsatisfactory,High,1,1
511,2023-03-04 12:00:00,51.0,Bill Payment,10.0,3,Needs Improvement,Low,1,1
366,2023-03-04 13:00:00,4990.0,Investment,4.0,1,Excellent,High,1,1
372,2023-03-04 14:00:00,3888.0,Bill Payment,4.0,9,Needs Improvement,High,1,1
915,2023-03-04 15:00:00,1959.0,Bill Payment,5.0,1,Excellent,Medium,1,1
830,2023-03-04 16:00:00,3470.0,Loan Payment,8.0,4,Needs Improvement,Medium,1,1
599,2023-03-04 17:00:00,2138.0,Investment,5.0,7,Unsatisfactory,Medium,0,1
219,2023-03-04 18:00:00,4507.0,Investment,9.0,3,Good Service,High,0,1
475,2023-03-04 19:00:00,2164.0,Purchase,6.0,5,Very Satisfied,Medium,0,1
423,2023-03-04 20:00:00,1247.0,Investment,6.0,10,Unsatisfactory,Low,0,1
356,2023-03-04 21:00:00,1776.0,Investment,9.0,2,Good Service,Medium,0,1
460,2023-03-04 22:00:00,1851.0,Investment,2.0,4,Very Satisfied,Medium,0,1
503,2023-03-04 23:00:00,515.0,Bill Payment,8.0,2,Good Service,Low,0,1
27,2023-03-05 00:00:00,1851.0,Purchase,6.0,5,Unsatisfactory,Medium,0,1
942,2023-03-05 01:00:00,4825.0,Investment,2.0,3,Good Service,High,0,1
802,2023-03-05 02:00:00,1404.0,Investment,5.0,7,Needs Improvement,Medium,0,1
801,2023-03-05 03:00:00,266.0,Investment,8.0,7,Unsatisfactory,Low,0,1
860,2023-03-05 04:00:00,1730.0,Bill Payment,7.0,10,Very Satisfied,Medium,0,1
223,2023-03-05 05:00:00,1081.0,Bill Payment,2.0,4,Very Satisfied,Low,0,1
864,2023-03-05 06:00:00,1632.0,Purchase,10.0,4,Good Service,Medium,0,1
690,2023-03-05 07:00:00,2076.0,Loan Payment,10.0,7,Very Satisfied,Medium,0,1
148,2023-03-05 08:00:00,1079.0,Purchase,10.0,1,Unsatisfactory,Low,0,1
424,2023-03-05 09:00:00,460.0,Bill Payment,5.0,7,Very Satisfied,Low,1,1
739,2023-03-05 10:00:00,907.0,Investment,3.0,4,Good Service,Low,1,1
351,2023-03-05 11:00:00,4846.0,Investment,9.0,8,Very Satisfied,High,1,1
186,2023-03-05 12:00:00,3738.0,Purchase,7.0,3,Needs Improvement,High,1,1
415,2023-03-05 13:00:00,91.0,Investment,5.0,5,Excellent,Low,1,1
806,2023-03-05 14:00:00,746.0,Bill Payment,8.0,3,Good Service,Low,1,1
982,2023-03-05 15:00:00,4184.0,Purchase,9.0,8,Unsatisfactory,High,1,1
429,2023-03-05 16:00:00,3954.0,Loan Payment,6.0,4,Needs Improvement,High,1,1
41,2023-03-05 17:00:00,2217.0,Bill Payment,3.0,10,Excellent,Medium,0,1
905,2023-03-05 18:00:00,3958.0,Bill Payment,3.0,5,Needs Improvement,High,0,1
393,2023-03-05 19:00:00,2012.0,Investment,1.0,3,Excellent,Medium,0,1
703,2023-03-05 20:00:00,2460.0,Bill Payment,6.0,7,Good Service,Medium,0,1
79,2023-03-05 21:00:00,1189.0,Bill Payment,8.0,7,Good Service,Low,0,1
717,2023-03-05 22:00:00,2945.0,Loan Payment,2.0,9,Very Satisfied,Medium,0,1
896,2023-03-05 23:00:00,2525.0,Investment,5.0,2,Needs Improvement,Medium,0,1
790,2023-03-06 00:00:00,4958.0,Bill Payment,2.0,4,Unsatisfactory,High,0,0
784,2023-03-06 01:00:00,471.0,Investment,6.0,10,Needs Improvement,Low,0,0
544,2023-03-06 02:00:00,2911.0,Bill Payment,5.0,5,Good Service,Medium,0,0
450,2023-03-06 03:00:00,2460.0,Loan Payment,7.0,10,Very Satisfied,Medium,0,0
474,2023-03-06 04:00:00,1664.0,Investment,8.0,4,Good Service,Medium,0,0
142,2023-03-06 05:00:00,4571.0,Investment,6.0,7,Unsatisfactory,High,0,0
251,2023-03-06 06:00:00,1808.0,Loan Payment,10.0,2,Unsatisfactory,Medium,0,0
294,2023-03-06 07:00:00,669.0,Purchase,9.0,2,Very Satisfied,Low,0,0
610,2023-03-06 08:00:00,3247.0,Bill Payment,3.0,7,Unsatisfactory,Medium,0,0
136,2023-03-06 09:00:00,2132.0,Bill Payment,5.0,2,Needs Improvement,Medium,1,0
484,2023-03-06 10:00:00,3829.0,Purchase,5.0,10,Excellent,High,1,0
789,2023-03-06 11:00:00,3353.0,Investment,1.0,7,Excellent,Medium,1,0
312,2023-03-06 12:00:00,2560.0,Investment,5.0,3,Needs Improvement,Medium,1,0
814,2023-03-06 13:00:00,4900.0,Loan Payment,3.0,5,Very Satisfied,High,1,0
555,2023-03-06 14:00:00,1596.0,Loan Payment,10.0,5,Very Satisfied,Medium,1,0
632,2023-03-06 15:00:00,4692.0,Loan Payment,2.0,6,Good Service,High,1,0
732,2023-03-06 16:00:00,2757.0,Purchase,8.0,3,Excellent,Medium,1,0
46,2023-03-06 17:00:00,644.0,Purchase,6.0,1,Good Service,Low,0,0
236,2023-03-06 18:00:00,2892.0,Investment,6.0,6,Unsatisfactory,Medium,0,0
48,2023-03-06 19:00:00,2821.0,Loan Payment,2.0,4,Very Satisfied,Medium,0,0
198,2023-03-06 20:00:00,4463.0,Investment,10.0,7,Needs Improvement,High,0,0
84,2023-03-06 21:00:00,4025.0,Purchase,2.0,5,Very Satisfied,High,0,0
543,2023-03-06 22:00:00,2749.0,Bill Payment,5.0,6,Very Satisfied,Medium,0,0
161,2023-03-06 23:00:00,1894.0,Investment,5.0,2,Good Service,Medium,0,0
428,2023-03-07 00:00:00,1528.0,Purchase,4.0,4,Unsatisfactory,Medium,0,0
71,2023-03-07 01:00:00,631.0,Loan Payment,1.0,5,Excellent,Low,0,0
520,2023-03-07 02:00:00,4587.0,Bill Payment,5.0,2,Very Satisfied,High,0,0
969,2023-03-07 03:00:00,1547.0,Bill Payment,2.0,2,Unsatisfactory,Medium,0,0
898,2023-03-07 04:00:00,2347.0,Bill Payment,6.0,5,Very Satisfied,Medium,0,0
913,2023-03-07 05:00:00,2004.0,Loan Payment,8.0,4,Very Satisfied,Medium,0,0
52,2023-03-07 06:00:00,2080.0,Bill Payment,6.0,7,Good Service,Medium,0,0
45,2023-03-07 07:00:00,4911.0,Purchase,4.0,3,Needs Improvement,High,0,0
293,2023-03-07 08:00:00,4940.0,Investment,8.0,4,Needs Improvement,High,0,0
938,2023-03-07 09:00:00,2375.0,Bill Payment,9.0,10,Good Service,Medium,1,0
812,2023-03-07 10:00:00,2855.0,Bill Payment,2.0,4,Needs Improvement,Medium,1,0
465,2023-03-07 11:00:00,3048.0,Purchase,1.0,8,Good Service,Medium,1,0
885,2023-03-07 12:00:00,864.0,Loan Payment,7.0,9,Needs Improvement,Low,1,0
550,2023-03-07 13:00:00,2738.0,Bill Payment,4.0,9,Very Satisfied,Medium,1,0
867,2023-03-07 14:00:00,925.0,Purchase,8.0,8,Unsatisfactory,Low,1,0
380,2023-03-07 15:00:00,4948.0,Purchase,1.0,5,Very Satisfied,High,1,0
743,2023-03-07 16:00:00,141.0,Loan Payment,5.0,8,Unsatisfactory,Low,1,0
478,2023-03-07 17:00:00,1126.0,Loan Payment,3.0,8,Needs Improvement,Low,0,0
262,2023-03-07 18:00:00,3603.0,Investment,10.0,8,Excellent,Medium,0,0
580,2023-03-07 19:00:00,870.0,Bill Payment,1.0,4,Very Satisfied,Low,0,0
179,2023-03-07 20:00:00,303.0,Investment,4.0,5,Very Satisfied,Low,0,0
357,2023-03-07 21:00:00,2698.0,Purchase,10.0,9,Needs Improvement,Medium,0,0
419,2023-03-07 22:00:00,1009.0,Bill Payment,3.0,6,Unsatisfactory,Low,0,0
698,2023-03-07 23:00:00,2306.0,Purchase,10.0,8,Good Service,Medium,0,0
953,2023-03-08 00:00:00,3695.0,Purchase,7.0,9,Unsatisfactory,High,0,0
201,2023-03-08 01:00:00,296.0,Purchase,6.0,6,Needs Improvement,Low,0,0
902,2023-03-08 02:00:00,459.0,Loan Payment,1.0,5,Unsatisfactory,Low,0,0
13,2023-03-08 03:00:00,2348.0,Loan Payment,7.0,5,Very Satisfied,Medium,0,0
443,2023-03-08 04:00:00,3250.0,Bill Payment,1.0,2,Good Service,Medium,0,0
726,2023-03-08 05:00:00,2713.0,Purchase,3.0,7,Good Service,Medium,0,0
732,2023-03-08 06:00:00,3126.0,Purchase,8.0,3,Excellent,Medium,0,0
286,2023-03-08 07:00:00,4581.0,Bill Payment,7.0,4,Excellent,High,0,0
756,2023-03-08 08:00:00,262.0,Investment,2.0,8,Needs Improvement,Low,0,0
868,2023-03-08 09:00:00,1429.0,Purchase,8.0,8,Good Service,Medium,1,0
258,2023-03-08 10:00:00,2346.0,Loan Payment,4.0,1,Good Service,Medium,1,0
570,2023-03-08 11:00:00,1245.0,Investment,9.0,3,Good Service,Low,1,0
548,2023-03-08 12:00:00,1009.0,Investment,6.0,10,Needs Improvement,Low,1,0
840,2023-03-08 13:00:00,3770.0,Investment,2.0,2,Unsatisfactory,High,1,0
941,2023-03-08 14:00:00,4126.0,Investment,7.0,2,Excellent,High,1,0
490,2023-03-08 15:00:00,4421.0,Investment,8.0,8,Excellent,High,1,0
498,2023-03-08 16:00:00,2621.0,Investment,8.0,4,Excellent,Medium,1,0
905,2023-03-08 17:00:00,1456.0,Bill Payment,3.0,5,Needs Improvement,Medium,0,0
894,2023-03-08 18:00:00,2180.0,Bill Payment,7.0,8,Very Satisfied,Medium,0,0
705,2023-03-08 19:00:00,2931.0,Investment,8.0,4,Unsatisfactory,Medium,0,0
333,2023-03-08 20:00:00,3693.0,Loan Payment,3.0,9,Needs Improvement,High,0,0
562,2023-03-08 21:00:00,2271.0,Bill Payment,9.0,2,Good Service,Medium,0,0
975,2023-03-08 22:00:00,1955.0,Bill Payment,4.0,5,Excellent,Medium,0,0
32,2023-03-08 23:00:00,4944.0,Investment,3.0,7,Needs Improvement,High,0,0
610,2023-03-09 00:00:00,1863.0,Loan Payment,3.0,7,Unsatisfactory,Medium,0,0
43,2023-03-09 01:00:00,609.0,Investment,4.0,1,Good Service,Low,0,0
893,2023-03-09 02:00:00,4897.0,Loan Payment,8.0,9,Unsatisfactory,High,0,0
351,2023-03-09 03:00:00,4145.0,Loan Payment,9.0,8,Very Satisfied,High,0,0
334,2023-03-09 04:00:00,3413.0,Purchase,4.0,7,Very Satisfied,Medium,0,0
822,2023-03-09 05:00:00,3000.0,Bill Payment,7.0,10,Very Satisfied,Medium,0,0
559,2023-03-09 06:00:00,2460.0,Investment,6.0,5,Unsatisfactory,Medium,0,0
270,2023-03-09 07:00:00,4287.0,Bill Payment,7.0,3,Needs Improvement,High,0,0
944,2023-03-09 08:00:00,4370.0,Bill Payment,3.0,2,Unsatisfactory,High,0,0
823,2023-03-09 09:00:00,2828.0,Loan Payment,8.0,4,Unsatisfactory,Medium,1,0
413,2023-03-09 10:00:00,872.0,Bill Payment,10.0,6,Needs Improvement,Low,1,0
943,2023-03-09 11:00:00,4537.0,Purchase,8.0,1,Very Satisfied,High,1,0
575,2023-03-09 12:00:00,4065.0,Investment,5.0,1,Needs Improvement,High,1,0
19,2023-03-09 13:00:00,1229.0,Bill Payment,3.0,5,Needs Improvement,Low,1,0
347,2023-03-09 14:00:00,3805.0,Investment,6.0,9,Excellent,High,1,0
905,2023-03-09 15:00:00,4614.0,Bill Payment,3.0,5,Needs Improvement,High,1,0
613,2023-03-09 16:00:00,4552.0,Investment,1.0,10,Needs Improvement,High,1,0
37,2023-03-09 17:00:00,537.0,Investment,4.0,2,Very Satisfied,Low,0,0
619,2023-03-09 18:00:00,2932.0,Investment,5.0,9,Unsatisfactory,Medium,0,0
92,2023-03-09 19:00:00,3214.0,Bill Payment,7.0,6,Needs Improvement,Medium,0,0
820,2023-03-09 20:00:00,1172.0,Purchase,2.0,8,Needs Improvement,Low,0,0
185,2023-03-09 21:00:00,4774.0,Investment,7.0,5,Excellent,High,0,0
728,2023-03-09 22:00:00,3574.0,Loan Payment,6.0,2,Unsatisfactory,Medium,0,0
28,2023-03-09 23:00:00,856.0,Loan Payment,6.0,2,Good Service,Low,0,0
548,2023-03-10 00:00:00,2127.0,Loan Payment,6.0,10,Needs Improvement,Medium,0,0
372,2023-03-10 01:00:00,3096.0,Purchase,4.0,9,Needs Improvement,Medium,0,0
832,2023-03-10 02:00:00,1780.0,Investment,5.0,6,Unsatisfactory,Medium,0,0
530,2023-03-10 03:00:00,3293.0,Purchase,10.0,10,Good Service,Medium,0,0
345,2023-03-10 04:00:00,1835.0,Investment,6.0,3,Unsatisfactory,Medium,0,0
419,2023-03-10 05:00:00,3333.0,Purchase,3.0,6,Unsatisfactory,Medium,0,0
196,2023-03-10 06:00:00,455.0,Investment,10.0,10,Needs Improvement,Low,0,0
78,2023-03-10 07:00:00,1035.0,Loan Payment,6.0,4,Excellent,Low,0,0
167,2023-03-10 08:00:00,1781.0,Investment,4.0,9,Unsatisfactory,Medium,0,0
90,2023-03-10 09:00:00,1369.0,Purchase,2.0,6,Very Satisfied,Medium,1,0
264,2023-03-10 10:00:00,28.0,Investment,6.0,10,Unsatisfactory,Low,1,0
472,2023-03-10 11:00:00,570.0,Bill Payment,10.0,6,Good Service,Low,1,0
208,2023-03-10 12:00:00,481.0,Investment,2.0,2,Excellent,Low,1,0
724,2023-03-10 13:00:00,37.0,Loan Payment,4.0,1,Needs Improvement,Low,1,0
271,2023-03-10 14:00:00,569.0,Investment,1.0,3,Excellent,Low,1,0
263,2023-03-10 15:00:00,2665.0,Bill Payment,9.0,6,Very Satisfied,Medium,1,0
506,2023-03-10 16:00:00,3246.0,Bill Payment,5.0,2,Needs Improvement,Medium,1,0
785,2023-03-10 17:00:00,4563.0,Bill Payment,8.0,5,Needs Improvement,High,0,0
512,2023-03-10 18:00:00,954.0,Purchase,5.0,2,Very Satisfied,Low,0,0
854,2023-03-10 19:00:00,3958.0,Bill Payment,5.0,8,Unsatisfactory,High,0,0
726,2023-03-10 20:00:00,3666.0,Purchase,3.0,7,Good Service,Medium,0,0
886,2023-03-10 21:00:00,4973.0,Bill Payment,6.0,10,Good Service,High,0,0
576,2023-03-10 22:00:00,3073.0,Purchase,4.0,3,Unsatisfactory,Medium,0,0
524,2023-03-10 23:00:00,1989.0,Bill Payment,7.0,3,Good Service,Medium,0,0
722,2023-03-11 00:00:00,2726.0,Bill Payment,5.0,4,Good Service,Medium,0,1
312,2023-03-11 01:00:00,4931.0,Investment,5.0,3,Needs Improvement,High,0,1
174,2023-03-11 02:00:00,825.0,Bill Payment,6.0,2,Good Service,Low,0,1
431,2023-03-11 03:00:00,2336.0,Investment,1.0,7,Good Service,Medium,0,1
768,2023-03-11 04:00:00,2340.0,Bill Payment,6.0,5,Excellent,Medium,0,1
463,2023-03-11 05:00:00,1012.0,Bill Payment,5.0,7,Unsatisfactory,Low,0,1
101,2023-03-11 06:00:00,1552.0,Investment,6.0,6,Very Satisfied,Medium,0,1
16,2023-03-11 07:00:00,4214.0,Investment,7.0,2,Excellent,High,0,1
709,2023-03-11 08:00:00,1239.0,Purchase,7.0,3,Unsatisfactory,Low,0,1
258,2023-03-11 09:00:00,3315.0,Loan Payment,4.0,1,Good Service,Medium,1,1
