Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
1185,853,2023-02-19 08:00:00,4810.0,Purchase,8.0,Good Service,10
1186,853,2023-02-19 09:00:00,991.0,Bill Payment,8.0,Good Service,10
1187,213,2023-02-19 10:00:00,1275.0,Purchase,4.0,Very Satisfied,4
1188,700,2023-02-19 11:00:00,753.0,Bill Payment,7.0,Needs Improvement,5
1189,684,2023-02-19 12:00:00,2441.0,Loan Payment,5.0,Very Satisfied,5
1190,992,2023-02-19 13:00:00,384.0,Investment,7.0,Needs Improvement,2
1191,759,2023-02-19 14:00:00,1763.0,Purchase,10.0,Very Satisfied,9
1192,5,2023-02-19 15:00:00,3907.0,Bill Payment,8.0,Unsatisfactory,7
1193,231,2023-02-19 16:00:00,2546.0,Investment,5.0,Unsatisfactory,10
1194,201,2023-02-19 17:00:00,2001.0,Purchase,6.0,Needs Improvement,6
1195,885,2023-02-19 18:00:00,2938.0,Purchase,7.0,Needs Improvement,9
1196,402,2023-02-19 19:00:00,3456.0,Investment,9.0,Unsatisfactory,2
1197,149,2023-02-19 20:00:00,601.0,Loan Payment,5.0,Good Service,5
1198,584,2023-02-19 21:00:00,4638.0,Investment,2.0,Very Satisfied,7
1199,492,2023-02-19 22:00:00,2460.0,Loan Payment,7.0,Needs Improvement,5
1200,226,2023-02-19 23:00:00,2882.0,Bill Payment,4.0,Needs Improvement,5
1201,586,2023-02-20 00:00:00,1186.0,Bill Payment,4.0,Needs Improvement,7
1202,819,2023-02-20 01:00:00,1345.0,Investment,5.0,Unsatisfactory,8
1203,169,2023-02-20 02:00:00,4703.0,Loan Payment,7.0,Good Service,2
1204,761,2023-02-20 03:00:00,122.0,Bill Payment,7.0,Good Service,7
1205,792,2023-02-20 04:00:00,3782.0,Loan Payment,6.0,Very Satisfied,1
1206,1000,2023-02-20 05:00:00,1855.0,Loan Payment,5.0,Unsatisfactory,10
1207,152,2023-02-20 06:00:00,1997.0,Loan Payment,10.0,Needs Improvement,7
1208,224,2023-02-20 07:00:00,4839.0,Investment,6.0,Very Satisfied,9
1209,504,2023-02-20 08:00:00,1995.0,Loan Payment,8.0,Good Service,3
1210,737,2023-02-20 09:00:00,3302.0,Investment,4.0,Good Service,8
1211,550,2023-02-20 10:00:00,3252.0,Bill Payment,4.0,Very Satisfied,9
1212,44,2023-02-20 11:00:00,262.0,Bill Payment,7.0,Excellent,9
1213,697,2023-02-20 12:00:00,133.0,Purchase,10.0,Very Satisfied,4
1214,504,2023-02-20 13:00:00,1246.0,Purchase,8.0,Good Service,3
1215,955,2023-02-20 14:00:00,633.0,Bill Payment,4.0,Good Service,9
1216,241,2023-02-20 15:00:00,3166.0,Loan Payment,2.0,Needs Improvement,3
1217,930,2023-02-20 16:00:00,3146.0,Loan Payment,3.0,Unsatisfactory,8
1218,843,2023-02-20 17:00:00,3399.0,Bill Payment,10.0,Unsatisfactory,8
1219,351,2023-02-20 18:00:00,3427.0,Bill Payment,9.0,Very Satisfied,8
1220,722,2023-02-20 19:00:00,1665.0,Purchase,5.0,Good Service,4
1221,23,2023-02-20 20:00:00,1276.0,Loan Payment,8.0,Good Service,6
1222,636,2023-02-20 21:00:00,2955.0,Bill Payment,10.0,Unsatisfactory,9
1223,598,2023-02-20 22:00:00,1170.0,Purchase,5.0,Needs Improvement,6
1224,43,2023-02-20 23:00:00,2304.0,Purchase,4.0,Good Service,1
1225,466,2023-02-21 00:00:00,450.0,Loan Payment,9.0,Unsatisfactory,10
1226,40,2023-02-21 01:00:00,2102.0,Purchase,6.0,Excellent,10
1227,303,2023-02-21 02:00:00,2715.0,Purchase,5.0,Good Service,4
1228,681,2023-02-21 03:00:00,3769.0,Investment,4.0,Good Service,4
1229,175,2023-02-21 04:00:00,563.0,Bill Payment,7.0,Good Service,7
1230,999,2023-02-21 05:00:00,4914.0,Loan Payment,10.0,Good Service,9
1231,532,2023-02-21 06:00:00,1122.0,Bill Payment,1.0,Needs Improvement,6
1232,461,2023-02-21 07:00:00,2787.0,Investment,9.0,Excellent,8
1233,621,2023-02-21 08:00:00,1843.0,Loan Payment,7.0,Good Service,10
1234,193,2023-02-21 09:00:00,1324.0,Bill Payment,1.0,Needs Improvement,4
1235,244,2023-02-21 10:00:00,3503.0,Purchase,2.0,Very Satisfied,4
1236,836,2023-02-21 11:00:00,3148.0,Loan Payment,6.0,Unsatisfactory,8
1237,280,2023-02-21 12:00:00,3122.0,Investment,2.0,Unsatisfactory,3
1238,740,2023-02-21 13:00:00,108.0,Purchase,9.0,Good Service,6
1239,36,2023-02-21 14:00:00,3935.0,Investment,9.0,Very Satisfied,8
1240,557,2023-02-21 15:00:00,1489.0,Purchase,2.0,Very Satisfied,7
1241,898,2023-02-21 16:00:00,4406.0,Bill Payment,6.0,Very Satisfied,5
1242,540,2023-02-21 17:00:00,1232.0,Bill Payment,2.0,Good Service,8
1243,154,2023-02-21 18:00:00,4593.0,Bill Payment,3.0,Good Service,6
1244,23,2023-02-21 19:00:00,1014.0,Investment,8.0,Good Service,6
1245,719,2023-02-21 20:00:00,486.0,Loan Payment,9.0,Needs Improvement,10
1246,932,2023-02-21 21:00:00,1145.0,Bill Payment,4.0,Needs Improvement,6
1247,91,2023-02-21 22:00:00,2866.0,Investment,7.0,Needs Improvement,2
1248,390,2023-02-21 23:00:00,1715.0,Purchase,9.0,Good Service,4
1249,931,2023-02-22 00:00:00,527.0,Bill Payment,8.0,Very Satisfied,9
1250,359,2023-02-22 01:00:00,1230.0,Purchase,6.0,Unsatisfactory,3
1251,550,2023-02-22 02:00:00,2516.0,Bill Payment,4.0,Very Satisfied,9
1252,931,2023-02-22 03:00:00,4335.0,Purchase,8.0,Very Satisfied,9
1253,228,2023-02-22 04:00:00,1201.0,Investment,8.0,Needs Improvement,1
1254,202,2023-02-22 05:00:00,3890.0,Bill Payment,2.0,Good Service,3
1255,350,2023-02-22 06:00:00,3253.0,Investment,5.0,Good Service,9
1256,821,2023-02-22 07:00:00,1987.0,Investment,7.0,Excellent,8
1257,766,2023-02-22 08:00:00,2252.0,Purchase,3.0,Needs Improvement,6
1258,38,2023-02-22 09:00:00,3100.0,Bill Payment,6.0,Good Service,2
1259,733,2023-02-22 10:00:00,1897.0,Loan Payment,5.0,Good Service,7
1260,500,2023-02-22 11:00:00,4569.0,Loan Payment,1.0,Unsatisfactory,1
1261,699,2023-02-22 12:00:00,983.0,Investment,6.0,Good Service,3
1262,43,2023-02-22 13:00:00,75.0,Purchase,4.0,Good Service,1
1263,871,2023-02-22 14:00:00,2916.0,Purchase,5.0,Good Service,4
1264,626,2023-02-22 15:00:00,2460.0,Purchase,8.0,Good Service,2
1265,772,2023-02-22 16:00:00,7315.0,Bill Payment,1.0,Good Service,4
1266,517,2023-02-22 17:00:00,317.0,Bill Payment,1.0,Very Satisfied,3
1267,68,2023-02-22 18:00:00,3418.0,Purchase,4.0,Excellent,1
1268,740,2023-02-22 19:00:00,3752.0,Loan Payment,9.0,Good Service,6
1269,123,2023-02-22 20:00:00,792.0,Loan Payment,2.0,Good Service,4
1270,685,2023-02-22 21:00:00,4226.0,Bill Payment,4.0,Good Service,7
1271,336,2023-02-22 22:00:00,775.0,Purchase,5.0,Good Service,6
1272,153,2023-02-22 23:00:00,3485.0,Loan Payment,5.0,Good Service,9
1273,974,2023-02-23 00:00:00,782.0,Loan Payment,5.0,Very Satisfied,2
1274,779,2023-02-23 01:00:00,3867.0,Bill Payment,2.0,Very Satisfied,3
1275,669,2023-02-23 02:00:00,3195.0,Bill Payment,5.0,Very Satisfied,5
1276,162,2023-02-23 03:00:00,549.0,Loan Payment,6.0,Unsatisfactory,5
1277,214,2023-02-23 04:00:00,2059.0,Purchase,8.0,Needs Improvement,1
1278,910,2023-02-23 05:00:00,3293.0,Loan Payment,5.0,Unsatisfactory,6
1279,376,2023-02-23 06:00:00,4685.0,Loan Payment,7.0,Very Satisfied,9
1280,920,2023-02-23 07:00:00,1673.0,Purchase,4.0,Very Satisfied,8
1281,443,2023-02-23 08:00:00,1057.0,Bill Payment,1.0,Good Service,2
1282,423,2023-02-23 09:00:00,3846.0,Purchase,6.0,Unsatisfactory,10
1283,538,2023-02-23 10:00:00,3449.0,Purchase,6.0,Unsatisfactory,2
1284,939,2023-02-23 11:00:00,515.0,Purchase,9.0,Excellent,9
1285,804,2023-02-23 12:00:00,3257.0,Purchase,6.0,Good Service,5
1286,935,2023-02-23 13:00:00,3510.0,Bill Payment,1.0,Excellent,9
1287,701,2023-02-23 14:00:00,1920.0,Loan Payment,4.0,Excellent,8
1288,912,2023-02-23 15:00:00,742.0,Investment,6.0,Very Satisfied,8
1289,634,2023-02-23 16:00:00,3523.0,Bill Payment,6.0,Good Service,8
1290,230,2023-02-23 17:00:00,1581.0,Purchase,2.0,Good Service,2
1291,59,2023-02-23 18:00:00,4619.0,Loan Payment,2.0,Excellent,7
1292,96,2023-02-23 19:00:00,2952.0,Loan Payment,2.0,Unsatisfactory,1
1293,262,2023-02-23 20:00:00,4466.0,Purchase,10.0,Excellent,8
1294,354,2023-02-23 21:00:00,2331.0,Bill Payment,9.0,Unsatisfactory,8
1295,312,2023-02-23 22:00:00,3345.0,Purchase,5.0,Needs Improvement,3
1296,136,2023-02-23 23:00:00,4632.0,Loan Payment,5.0,Needs Improvement,2
1297,862,2023-02-24 00:00:00,4384.0,Loan Payment,5.0,Unsatisfactory,2
1298,795,2023-02-24 01:00:00,2763.0,Bill Payment,10.0,Good Service,2
1299,967,2023-02-24 02:00:00,1382.0,Investment,5.0,Very Satisfied,2
1300,923,2023-02-24 03:00:00,1454.0,Purchase,1.0,Very Satisfied,2
1301,473,2023-02-24 04:00:00,3386.0,Investment,10.0,Unsatisfactory,5
1302,632,2023-02-24 05:00:00,299.0,Loan Payment,2.0,Good Service,6
1303,430,2023-02-24 06:00:00,2075.0,Investment,7.0,Needs Improvement,6
1304,937,2023-02-24 07:00:00,73.0,Purchase,5.0,Needs Improvement,4
1305,975,2023-02-24 08:00:00,3955.0,Purchase,4.0,Excellent,5
1306,537,2023-02-24 09:00:00,339.0,Loan Payment,1.0,Very Satisfied,3
1307,854,2023-02-24 10:00:00,4868.0,Bill Payment,5.0,Unsatisfactory,8
1308,146,2023-02-24 11:00:00,1973.0,Bill Payment,4.0,Unsatisfactory,8
1309,524,2023-02-24 12:00:00,3098.0,Loan Payment,7.0,Good Service,3
1310,87,2023-02-24 13:00:00,2500.0,Purchase,5.0,Unsatisfactory,3
1311,947,2023-02-24 14:00:00,150.0,Bill Payment,7.0,Good Service,10
1312,109,2023-02-24 15:00:00,4549.0,Investment,3.0,Good Service,9
1313,423,2023-02-24 16:00:00,2483.0,Loan Payment,6.0,Unsatisfactory,10
1314,345,2023-02-24 17:00:00,3913.0,Investment,6.0,Unsatisfactory,3
1315,266,2023-02-24 18:00:00,459.0,Purchase,1.0,Needs Improvement,6
1316,734,2023-02-24 19:00:00,1835.0,Bill Payment,1.0,Good Service,1
1317,586,2023-02-24 20:00:00,4456.0,Purchase,4.0,Needs Improvement,7
1318,994,2023-02-24 21:00:00,4704.0,Investment,5.0,Needs Improvement,2
1319,494,2023-02-24 22:00:00,4816.0,Purchase,7.0,Needs Improvement,7
1320,333,2023-02-24 23:00:00,879.0,Purchase,3.0,Needs Improvement,9
1321,822,2023-02-25 00:00:00,2460.0,Loan Payment,7.0,Very Satisfied,10
1322,413,2023-02-25 01:00:00,2460.0,Loan Payment,10.0,Needs Improvement,6
1323,614,2023-02-25 02:00:00,3612.0,Purchase,10.0,Very Satisfied,10
1324,937,2023-02-25 03:00:00,402.0,Loan Payment,5.0,Needs Improvement,4
1325,649,2023-02-25 04:00:00,851.0,Purchase,10.0,Unsatisfactory,2
1326,191,2023-02-25 05:00:00,2458.0,Investment,7.0,Good Service,7
1327,973,2023-02-25 06:00:00,2801.0,Loan Payment,6.0,Very Satisfied,8
1328,933,2023-02-25 07:00:00,2963.0,Purchase,7.0,Unsatisfactory,7
1329,142,2023-02-25 08:00:00,1368.0,Loan Payment,6.0,Unsatisfactory,7
1330,869,2023-02-25 09:00:00,1000.0,Purchase,2.0,Good Service,10
1331,73,2023-02-25 10:00:00,1048.0,Loan Payment,8.0,Needs Improvement,2
1332,840,2023-02-25 11:00:00,37.0,Bill Payment,2.0,Unsatisfactory,2
1333,167,2023-02-25 12:00:00,397.0,Purchase,4.0,Unsatisfactory,9
1334,168,2023-02-25 13:00:00,842.0,Bill Payment,1.0,Unsatisfactory,6
1335,566,2023-02-25 14:00:00,259.0,Purchase,10.0,Unsatisfactory,1
1336,259,2023-02-25 15:00:00,2037.0,Bill Payment,9.0,Good Service,1
1337,439,2023-02-25 16:00:00,1538.0,Purchase,2.0,Good Service,2
1338,111,2023-02-25 17:00:00,4203.0,Loan Payment,6.0,Good Service,5
1339,744,2023-02-25 18:00:00,2460.0,Bill Payment,3.0,Unsatisfactory,7
1340,673,2023-02-25 19:00:00,1370.0,Loan Payment,2.0,Very Satisfied,10
1341,864,2023-02-25 20:00:00,3119.0,Purchase,10.0,Good Service,4
1342,839,2023-02-25 21:00:00,1333.0,Loan Payment,5.0,Very Satisfied,5
1343,531,2023-02-25 22:00:00,2236.0,Purchase,8.0,Needs Improvement,7
1344,290,2023-02-25 23:00:00,3690.0,Loan Payment,4.0,Needs Improvement,10
1345,974,2023-02-26 00:00:00,901.0,Bill Payment,5.0,Very Satisfied,2
1346,562,2023-02-26 01:00:00,1315.0,Purchase,9.0,Good Service,2
1347,510,2023-02-26 02:00:00,4558.0,Loan Payment,2.0,Good Service,1
1348,175,2023-02-26 03:00:00,4202.0,Purchase,7.0,Good Service,7
1349,302,2023-02-26 04:00:00,271.0,Purchase,6.0,Good Service,1
1350,696,2023-02-26 05:00:00,2350.0,Purchase,5.0,Good Service,9
1351,185,2023-02-26 06:00:00,1803.0,Investment,7.0,Excellent,5
1352,339,2023-02-26 07:00:00,2306.0,Purchase,7.0,Very Satisfied,3
1353,510,2023-02-26 08:00:00,2302.0,Loan Payment,2.0,Good Service,1
1354,819,2023-02-26 09:00:00,2180.0,Investment,5.0,Unsatisfactory,8
1355,310,2023-02-26 10:00:00,334.0,Loan Payment,2.0,Unsatisfactory,6
1356,507,2023-02-26 11:00:00,995.0,Investment,8.0,Needs Improvement,10
1357,346,2023-02-26 12:00:00,4792.0,Purchase,8.0,Unsatisfactory,6
1358,81,2023-02-26 13:00:00,3862.0,Bill Payment,3.0,Very Satisfied,8
1359,374,2023-02-26 14:00:00,1749.0,Bill Payment,7.0,Needs Improvement,8
1360,156,2023-02-26 15:00:00,1870.0,Purchase,4.0,Very Satisfied,8
1361,787,2023-02-26 16:00:00,3147.0,Investment,2.0,Needs Improvement,2
1362,795,2023-02-26 17:00:00,3908.0,Loan Payment,10.0,Good Service,2
1363,432,2023-02-26 18:00:00,845.0,Bill Payment,8.0,Needs Improvement,3
1364,500,2023-02-26 19:00:00,4164.0,Purchase,1.0,Unsatisfactory,1
1365,761,2023-02-26 20:00:00,2788.0,Purchase,7.0,Good Service,7
1366,147,2023-02-26 21:00:00,1406.0,Investment,5.0,Excellent,2
1367,481,2023-02-26 22:00:00,1686.0,Bill Payment,7.0,Good Service,9
1368,435,2023-02-26 23:00:00,4341.0,Purchase,4.0,Very Satisfied,3
1369,519,2023-02-27 00:00:00,4323.0,Bill Payment,9.0,Needs Improvement,5
1370,669,2023-02-27 01:00:00,1847.0,Loan Payment,5.0,Very Satisfied,5
1371,683,2023-02-27 02:00:00,3731.0,Purchase,2.0,Good Service,4
1372,69,2023-02-27 03:00:00,3682.0,Purchase,5.0,Excellent,1
1373,606,2023-02-27 04:00:00,3032.0,Loan Payment,7.0,Needs Improvement,3
1374,881,2023-02-27 05:00:00,4694.0,Purchase,2.0,Very Satisfied,3
1375,875,2023-02-27 06:00:00,1681.0,Investment,3.0,Good Service,4
1376,888,2023-02-27 07:00:00,926.0,Loan Payment,7.0,Excellent,9
1377,186,2023-02-27 08:00:00,927.0,Investment,7.0,Needs Improvement,3
1378,904,2023-02-27 09:00:00,1143.0,Loan Payment,2.0,Unsatisfactory,10
1379,682,2023-02-27 10:00:00,1846.0,Loan Payment,3.0,Unsatisfactory,5
1380,204,2023-02-27 11:00:00,2148.0,Investment,7.0,Good Service,3
1381,554,2023-02-27 12:00:00,4017.0,Loan Payment,9.0,Needs Improvement,5
1382,13,2023-02-27 13:00:00,1915.0,Bill Payment,7.0,Very Satisfied,5
1383,666,2023-02-27 14:00:00,3999.0,Investment,2.0,Good Service,4
1384,274,2023-02-27 15:00:00,3495.0,Loan Payment,4.0,Excellent,5
1385,298,2023-02-27 16:00:00,4807.0,Investment,4.0,Needs Improvement,6
1386,51,2023-02-27 17:00:00,2130.0,Loan Payment,8.0,Needs Improvement,8
1387,500,2023-02-27 18:00:00,2742.0,Loan Payment,1.0,Unsatisfactory,1
1388,369,2023-02-27 19:00:00,2779.0,Bill Payment,1.0,Very Satisfied,6
1389,724,2023-02-27 20:00:00,1331.0,Bill Payment,4.0,Needs Improvement,1
1390,656,2023-02-27 21:00:00,3726.0,Bill Payment,9.0,Needs Improvement,9
1391,357,2023-02-27 22:00:00,3364.0,Loan Payment,10.0,Needs Improvement,9
1392,3,2023-02-27 23:00:00,1538.0,Bill Payment,10.0,Very Satisfied,1
1393,254,2023-02-28 00:00:00,4753.0,Investment,3.0,Very Satisfied,1
1394,475,2023-02-28 01:00:00,769.0,Loan Payment,6.0,Very Satisfied,5
1395,847,2023-02-28 02:00:00,3422.0,Investment,1.0,Excellent,1
1396,506,2023-02-28 03:00:00,1367.0,Bill Payment,5.0,Needs Improvement,2
1397,256,2023-02-28 04:00:00,2200.0,Loan Payment,2.0,Very Satisfied,5
1398,610,2023-02-28 05:00:00,3491.0,Investment,3.0,Unsatisfactory,7
1399,685,2023-02-28 06:00:00,958.0,Purchase,4.0,Good Service,7
1400,150,2023-02-28 07:00:00,2089.0,Investment,1.0,Needs Improvement,4
1401,488,2023-02-28 08:00:00,1776.0,Loan Payment,9.0,Good Service,9
1402,279,2023-02-28 09:00:00,37.0,Purchase,2.0,Good Service,2
1403,59,2023-02-28 10:00:00,2460.0,Bill Payment,2.0,Excellent,7
1404,446,2023-02-28 11:00:00,2548.0,Bill Payment,1.0,Very Satisfied,9
1405,113,2023-02-28 12:00:00,169.0,Investment,8.0,Good Service,8
1406,836,2023-02-28 13:00:00,2902.0,Bill Payment,6.0,Unsatisfactory,8
1407,755,2023-02-28 14:00:00,4123.0,Investment,10.0,Needs Improvement,1
1408,822,2023-02-28 15:00:00,3732.0,Investment,7.0,Very Satisfied,10
1409,569,2023-02-28 16:00:00,3741.0,Investment,1.0,Unsatisfactory,6
1410,489,2023-02-28 17:00:00,2481.0,Investment,9.0,Unsatisfactory,6
1411,407,2023-02-28 18:00:00,4860.0,Loan Payment,4.0,Good Service,3
1412,367,2023-02-28 19:00:00,1580.0,Loan Payment,2.0,Unsatisfactory,6
1413,60,2023-02-28 20:00:00,846.0,Purchase,10.0,Good Service,3
1414,329,2023-02-28 21:00:00,4999.0,Purchase,10.0,Very Satisfied,3
1415,728,2023-02-28 22:00:00,3948.0,Bill Payment,6.0,Unsatisfactory,2
1416,469,2023-02-28 23:00:00,2296.0,Loan Payment,6.0,Needs Improvement,10
1417,745,2023-03-01 00:00:00,3415.0,Purchase,10.0,Unsatisfactory,2
1418,567,2023-03-01 01:00:00,2680.0,Loan Payment,8.0,Unsatisfactory,3
1419,885,2023-03-01 02:00:00,4122.0,Loan Payment,7.0,Needs Improvement,9
1420,720,2023-03-01 03:00:00,4757.0,Bill Payment,6.0,Good Service,6
1421,63,2023-03-01 04:00:00,4365.0,Bill Payment,8.0,Unsatisfactory,3
1422,184,2023-03-01 05:00:00,1637.0,Investment,3.0,Unsatisfactory,5
1423,311,2023-03-01 06:00:00,1876.0,Loan Payment,4.0,Needs Improvement,9
1424,793,2023-03-01 07:00:00,214.0,Investment,4.0,Needs Improvement,2
1425,538,2023-03-01 08:00:00,3589.0,Investment,6.0,Unsatisfactory,2
1426,177,2023-03-01 09:00:00,3184.0,Investment,8.0,Needs Improvement,4
1427,575,2023-03-01 10:00:00,801.0,Loan Payment,5.0,Needs Improvement,1
1428,429,2023-03-01 11:00:00,4102.0,Loan Payment,6.0,Needs Improvement,4
1429,73,2023-03-01 12:00:00,3757.0,Investment,8.0,Needs Improvement,2
1430,847,2023-03-01 13:00:00,1115.0,Loan Payment,1.0,Excellent,1
1431,167,2023-03-01 14:00:00,1100.0,Investment,4.0,Unsatisfactory,9
1432,225,2023-03-01 15:00:00,1617.0,Purchase,7.0,Unsatisfactory,5
1433,577,2023-03-01 16:00:00,1849.0,Loan Payment,1.0,Very Satisfied,3
1434,581,2023-03-01 17:00:00,3407.0,Bill Payment,8.0,Very Satisfied,2
1435,952,2023-03-01 18:00:00,76.0,Bill Payment,9.0,Very Satisfied,10
1436,9,2023-03-01 19:00:00,4789.0,Investment,10.0,Good Service,9
1437,236,2023-03-01 20:00:00,1288.0,Purchase,6.0,Unsatisfactory,6
1438,710,2023-03-01 21:00:00,4168.0,Loan Payment,10.0,Excellent,3
1439,924,2023-03-01 22:00:00,823.0,Investment,7.0,Very Satisfied,4
1440,685,2023-03-01 23:00:00,412.0,Purchase,4.0,Good Service,7
1441,794,2023-03-02 00:00:00,2012.0,Purchase,4.0,Excellent,6
1442,28,2023-03-02 01:00:00,4176.0,Loan Payment,6.0,Good Service,2
1443,808,2023-03-02 02:00:00,2935.0,Bill Payment,8.0,Needs Improvement,4
1444,911,2023-03-02 03:00:00,3003.0,Bill Payment,6.0,Good Service,1
1445,646,2023-03-02 04:00:00,1096.0,Purchase,7.0,Good Service,3
1446,27,2023-03-02 05:00:00,4350.0,Bill Payment,6.0,Unsatisfactory,5
1447,550,2023-03-02 06:00:00,2576.0,Purchase,4.0,Very Satisfied,9
1448,196,2023-03-02 07:00:00,4498.0,Purchase,10.0,Needs Improvement,10
1449,203,2023-03-02 08:00:00,781.0,Purchase,4.0,Very Satisfied,8
1450,85,2023-03-02 09:00:00,3682.0,Bill Payment,7.0,Very Satisfied,10
1451,832,2023-03-02 10:00:00,3258.0,Investment,5.0,Unsatisfactory,6
1452,30,2023-03-02 11:00:00,1679.0,Bill Payment,3.0,Unsatisfactory,7
1453,466,2023-03-02 12:00:00,1566.0,Investment,9.0,Unsatisfactory,10
1454,99,2023-03-02 13:00:00,2968.0,Bill Payment,5.0,Good Service,1
1455,899,2023-03-02 14:00:00,1161.0,Loan Payment,9.0,Needs Improvement,5
1456,190,2023-03-02 15:00:00,1227.0,Loan Payment,10.0,Good Service,2
1457,12,2023-03-02 16:00:00,2241.0,Bill Payment,6.0,Unsatisfactory,3
1458,603,2023-03-02 17:00:00,4352.0,Loan Payment,9.0,Very Satisfied,1
1459,30,2023-03-02 18:00:00,3954.0,Loan Payment,3.0,Unsatisfactory,7
1460,725,2023-03-02 19:00:00,2052.0,Loan Payment,10.0,Unsatisfactory,5
1461,38,2023-03-02 20:00:00,715.0,Loan Payment,6.0,Good Service,2
1462,853,2023-03-02 21:00:00,2460.0,Investment,8.0,Good Service,10
1463,572,2023-03-02 22:00:00,2123.0,Purchase,7.0,Excellent,8
1464,294,2023-03-02 23:00:00,2987.0,Investment,9.0,Very Satisfied,2
1465,360,2023-03-03 00:00:00,4359.0,Purchase,9.0,Needs Improvement,9
1466,655,2023-03-03 01:00:00,4388.0,Purchase,10.0,Unsatisfactory,2
1467,914,2023-03-03 02:00:00,432.0,Bill Payment,9.0,Needs Improvement,2
1468,180,2023-03-03 03:00:00,2031.0,Bill Payment,1.0,Good Service,9
1469,797,2023-03-03 04:00:00,3803.0,Bill Payment,2.0,Very Satisfied,4
1470,112,2023-03-03 05:00:00,4141.0,Bill Payment,10.0,Very Satisfied,3
1471,742,2023-03-03 06:00:00,540.0,Bill Payment,3.0,Needs Improvement,7
1472,444,2023-03-03 07:00:00,100.0,Investment,10.0,Unsatisfactory,4
1473,21,2023-03-03 08:00:00,3382.0,Investment,5.0,Unsatisfactory,2
1474,145,2023-03-03 09:00:00,1952.0,Loan Payment,4.0,Excellent,10
1475,499,2023-03-03 10:00:00,3815.0,Investment,10.0,Needs Improvement,8
1476,146,2023-03-03 11:00:00,1250.0,Investment,4.0,Unsatisfactory,8
1477,441,2023-03-03 12:00:00,1768.0,Bill Payment,5.0,Good Service,3
1478,887,2023-03-03 13:00:00,107.0,Loan Payment,6.0,Good Service,5
1479,421,2023-03-03 14:00:00,1489.0,Investment,8.0,Good Service,2
1480,316,2023-03-03 15:00:00,4636.0,Investment,5.0,Very Satisfied,2
1481,166,2023-03-03 16:00:00,1842.0,Loan Payment,2.0,Very Satisfied,2
1482,652,2023-03-03 17:00:00,2595.0,Purchase,7.0,Good Service,9
1483,203,2023-03-03 18:00:00,3657.0,Bill Payment,4.0,Very Satisfied,8
1484,496,2023-03-03 19:00:00,89.0,Investment,5.0,Needs Improvement,7
1485,756,2023-03-03 20:00:00,4719.0,Investment,2.0,Needs Improvement,8
1486,625,2023-03-03 21:00:00,2233.0,Loan Payment,2.0,Good Service,8
1487,468,2023-03-03 22:00:00,2579.0,Investment,8.0,Good Service,9
1488,713,2023-03-03 23:00:00,1782.0,Bill Payment,8.0,Very Satisfied,1
1489,385,2023-03-04 00:00:00,4528.0,Investment,10.0,Needs Improvement,4
1490,314,2023-03-04 01:00:00,1133.0,Purchase,6.0,Very Satisfied,4
1491,771,2023-03-04 02:00:00,3821.0,Bill Payment,2.0,Excellent,4
1492,255,2023-03-04 03:00:00,3484.0,Purchase,8.0,Good Service,9
1493,959,2023-03-04 04:00:00,2633.0,Loan Payment,4.0,Very Satisfied,7
1494,917,2023-03-04 05:00:00,1413.0,Bill Payment,6.0,Needs Improvement,7
1495,23,2023-03-04 06:00:00,2588.0,Investment,8.0,Good Service,6
1496,905,2023-03-04 07:00:00,341.0,Bill Payment,3.0,Needs Improvement,5
1497,758,2023-03-04 08:00:00,4758.0,Bill Payment,10.0,Good Service,10
1498,339,2023-03-04 09:00:00,3618.0,Bill Payment,7.0,Very Satisfied,3
1499,493,2023-03-04 10:00:00,749.0,Purchase,1.0,Good Service,5
1500,823,2023-03-04 11:00:00,4616.0,Loan Payment,8.0,Unsatisfactory,4
1501,511,2023-03-04 12:00:00,51.0,Bill Payment,10.0,Needs Improvement,3
1502,366,2023-03-04 13:00:00,4990.0,Investment,4.0,Excellent,1
1503,372,2023-03-04 14:00:00,3888.0,Bill Payment,4.0,Needs Improvement,9
1504,915,2023-03-04 15:00:00,1959.0,Bill Payment,5.0,Excellent,1
1505,830,2023-03-04 16:00:00,3470.0,Loan Payment,8.0,Needs Improvement,4
1506,599,2023-03-04 17:00:00,2138.0,Investment,5.0,Unsatisfactory,7
1507,219,2023-03-04 18:00:00,4507.0,Investment,9.0,Good Service,3
1508,475,2023-03-04 19:00:00,2164.0,Purchase,6.0,Very Satisfied,5
1509,423,2023-03-04 20:00:00,1247.0,Investment,6.0,Unsatisfactory,10
1510,356,2023-03-04 21:00:00,1776.0,Investment,9.0,Good Service,2
