Customer_ID,Total_Spending,Avg_Transaction_Amount,Max_Transaction,Min_Transaction,Std_Transaction_Amount,Transaction_Count,Avg_Satisfaction_Score,Std_Satisfaction,Min_Satisfaction,Max_Satisfaction,Avg_Likelihood_to_Recommend,Min_Likelihood,Max_Likelihood,Count_Bill Payment,Count_Investment,Count_Loan Payment,Count_Purchase,Pct_Bill Payment,Pct_Investment,Pct_Loan Payment,Pct_Purchase,Pct_Business_Hours,Pct_Weekend_Transactions,Avg_Hour_of_Day,Std_Hour_of_Day,Tenure_Days,Days_Since_Last_Transaction,High_Risk_Transaction_Count,Engagement_Breadth,Avg_Feedback_Sentiment,Std_Feedback_Sentiment
633,11978.0,2395.6,4315.0,891.0,1227.85,5,9.0,0.0,9.0,9.0,5.0,5,5,1,2,2,0,20.0,8.0,6.06,0.0,0.4,0.8,6.6,6.62,169,18,2,3,3.0,0.0
634,13732.0,3433.0,4950.0,1537.0,1412.77,4,6.0,0.0,6.0,6.0,8.0,8,8,2,1,0,1,50.0,1.85,0.0,1.79,0.5,0.0,15.5,3.11,151,4,1,3,3.0,0.0
635,6677.0,1669.25,2856.0,399.0,1004.56,4,7.0,0.0,7.0,7.0,9.0,9,9,2,0,0,2,50.0,0.0,0.0,3.7,0.0,0.5,14.25,9.64,173,17,0,2,2.0,0.0
636,5858.0,1952.67,2955.0,443.0,1330.63,3,10.0,0.0,10.0,10.0,9.0,9,9,2,1,0,0,66.67,1.44,0.0,0.0,0.33,0.0,17.33,7.23,87,74,1,2,1.0,0.0
637,7815.0,2605.0,3227.0,1655.0,835.75,3,1.0,0.0,1.0,1.0,6.0,6,6,2,0,1,0,66.67,0.0,1.44,0.0,0.0,0.33,14.0,8.89,22,32,0,2,4.0,0.0
638,9274.0,2318.5,3532.0,1257.0,1004.0,4,3.0,0.0,3.0,3.0,4.0,4,4,1,0,1,2,25.0,0.0,3.45,6.16,0.25,0.5,7.5,2.38,154,32,0,3,1.0,0.0
639,14355.0,2050.71,3659.0,759.0,1158.36,7,10.0,0.0,10.0,10.0,4.0,4,4,2,2,2,1,28.57,5.62,4.86,2.17,0.43,0.57,11.0,8.31,176,26,2,4,1.0,0.0
640,15154.0,2525.67,4524.0,1020.0,1190.89,6,5.0,0.0,5.0,5.0,9.0,9,9,1,3,1,1,16.67,13.23,2.79,2.58,0.5,0.33,11.33,6.38,205,1,3,4,1.0,0.0
641,16720.0,3344.0,3897.0,3088.0,339.01,5,7.0,0.0,7.0,7.0,4.0,4,4,0,0,4,1,0.0,0.0,80.0,1.18,0.6,0.0,13.6,4.04,76,50,0,2,4.0,0.0
642,2524.0,1262.0,1448.0,1076.0,263.04,2,1.0,0.0,1.0,1.0,8.0,8,8,0,1,1,0,0.0,50.0,1.92,0.0,0.0,0.0,14.0,8.49,14,114,1,2,4.0,0.0
643,8432.0,1686.4,3226.0,111.0,1191.92,5,9.0,0.0,9.0,9.0,9.0,9,9,0,0,2,3,0.0,0.0,40.0,6.67,0.2,0.4,10.8,9.36,129,55,0,2,2.0,0.0
644,14752.0,2458.67,4688.0,1160.0,1622.91,6,5.0,0.0,5.0,5.0,5.0,5,5,1,1,3,1,16.67,4.41,11.08,2.62,0.33,0.0,17.67,4.18,177,30,1,4,1.0,0.0
645,5990.0,1198.0,2748.0,348.0,1058.74,5,3.0,0.0,3.0,3.0,6.0,6,6,2,2,1,0,40.0,4.44,2.02,0.0,0.0,0.4,10.6,8.91,171,16,2,3,2.0,0.0
646,17128.0,2446.86,4485.0,1096.0,1258.06,7,7.0,0.0,7.0,7.0,3.0,3,3,2,0,1,4,28.57,0.0,2.81,10.42,0.57,0.43,8.71,5.41,182,12,0,3,3.0,0.0
647,11149.0,1858.17,4627.0,37.0,2042.83,6,10.0,0.0,10.0,10.0,5.0,5,5,2,1,2,1,33.33,2.54,4.78,2.14,0.33,0.0,10.0,7.8,183,24,1,4,4.0,0.0
648,12055.0,2411.0,4383.0,666.0,1561.05,5,8.0,0.0,8.0,8.0,5.0,5,5,2,1,0,2,40.0,2.22,0.0,4.24,0.4,0.2,9.0,3.74,178,11,1,3,2.0,0.0
649,29765.0,2705.91,7315.0,409.0,1804.43,11,10.0,0.0,10.0,10.0,2.0,2,2,4,3,1,3,36.36,6.33,1.86,5.4,0.09,0.64,12.09,8.77,197,11,3,4,1.0,0.0
650,3016.0,1005.33,2120.0,132.0,1015.73,3,10.0,0.0,10.0,10.0,10.0,10,10,0,1,1,1,0.0,33.33,2.75,2.56,0.67,0.0,10.0,2.65,27,31,1,3,4.0,0.0
651,6215.0,2071.67,3960.0,1033.0,1638.07,3,3.0,0.0,3.0,3.0,6.0,6,6,1,2,0,0,33.33,5.51,0.0,0.0,0.0,0.67,10.67,7.23,38,131,2,2,4.0,0.0
652,10844.0,2168.8,3378.0,804.0,942.71,5,7.0,0.0,7.0,7.0,9.0,9,9,1,1,1,2,20.0,4.0,3.45,6.16,0.4,0.0,12.0,7.14,187,16,1,4,3.0,0.0
653,9659.0,3219.67,4942.0,1560.0,1691.87,3,7.0,0.0,7.0,7.0,7.0,7,7,1,0,1,1,33.33,0.0,2.75,2.56,0.0,0.0,17.0,7.94,150,36,0,3,2.0,0.0
654,12576.0,2096.0,4687.0,348.0,1838.98,6,4.0,0.0,4.0,4.0,8.0,8,8,1,2,1,2,16.67,8.82,3.18,5.77,0.17,0.67,11.33,7.63,183,19,2,4,1.0,0.0
655,9145.0,2286.25,4388.0,205.0,2235.6,4,10.0,0.0,10.0,10.0,2.0,2,2,1,2,0,1,25.0,6.9,0.0,2.79,0.0,0.25,8.0,7.75,101,46,2,3,1.0,0.0
656,15449.0,3089.8,4100.0,574.0,1425.89,5,9.0,0.0,9.0,9.0,9.0,9,9,1,2,1,1,20.0,8.0,3.03,2.78,0.0,0.0,14.0,9.0,166,32,2,4,2.0,0.0
657,11565.0,2313.0,4949.0,631.0,1748.7,5,1.0,0.0,1.0,1.0,3.0,3,3,1,1,1,2,20.0,4.0,3.45,6.16,0.0,0.4,13.6,9.56,150,41,1,4,4.0,0.0
658,10600.0,2120.0,4059.0,324.0,1491.44,5,1.0,0.0,1.0,1.0,10.0,10,10,1,2,0,2,20.0,8.0,0.0,6.06,0.2,0.2,11.4,9.94,139,47,2,3,2.0,0.0
659,12733.0,1819.0,3119.0,586.0,920.02,7,5.0,0.0,5.0,5.0,5.0,5,5,3,1,2,1,42.86,2.01,3.86,1.79,0.29,0.14,11.71,8.04,179,3,1,4,5.0,0.0
660,6042.0,2014.0,3671.0,135.0,1778.42,3,6.0,0.0,6.0,6.0,7.0,7,7,0,1,0,2,0.0,33.33,0.0,5.51,0.0,0.0,2.33,2.08,31,84,1,2,5.0,0.0
661,5385.0,1346.25,1920.0,850.0,547.01,4,10.0,0.0,10.0,10.0,4.0,4,4,3,0,0,1,75.0,0.0,0.0,1.27,1.0,0.0,13.0,2.71,148,16,0,2,1.0,0.0
662,7925.0,3962.5,4222.0,3703.0,366.99,2,9.0,0.0,9.0,9.0,7.0,7,7,0,0,2,0,0.0,0.0,100.0,0.0,0.5,0.0,17.5,6.36,34,52,0,1,3.0,0.0
663,8720.0,1744.0,2849.0,141.0,1092.21,5,5.0,0.0,5.0,5.0,8.0,8,8,0,2,1,2,0.0,40.0,2.22,4.24,0.4,0.2,10.2,7.46,80,12,2,3,1.0,0.0
664,19818.0,2831.14,4980.0,117.0,1995.68,7,7.0,0.0,7.0,7.0,10.0,10,10,3,2,1,1,42.86,4.01,1.86,1.79,0.43,0.29,10.86,5.11,95,5,2,4,1.0,0.0
665,8105.0,2701.67,4986.0,549.0,2221.43,3,1.0,0.0,1.0,1.0,10.0,10,10,1,1,1,0,33.33,2.75,2.56,0.0,0.33,0.67,17.33,1.53,165,41,1,3,2.0,0.0
666,10534.0,2633.5,3999.0,919.0,1348.15,4,2.0,0.0,2.0,2.0,4.0,4,4,1,2,1,0,25.0,6.9,2.79,0.0,0.75,0.5,12.75,3.4,162,41,2,3,3.0,0.0
667,11613.0,1935.5,3968.0,378.0,1446.29,6,4.0,0.0,4.0,4.0,5.0,5,5,1,1,2,2,16.67,4.41,7.39,5.8,0.33,0.5,9.83,7.7,137,31,1,4,5.0,0.0
668,4688.0,1562.67,3058.0,637.0,1307.17,3,9.0,0.0,9.0,9.0,3.0,3,3,0,1,1,1,0.0,33.33,2.75,2.56,1.0,0.33,12.67,1.15,186,11,1,3,3.0,0.0
669,8914.0,1273.43,3195.0,57.0,1068.12,7,5.0,0.0,5.0,5.0,5.0,5,5,2,1,2,2,28.57,2.81,5.21,4.59,0.29,0.14,6.57,6.75,176,29,1,4,4.0,0.0
670,20177.0,2522.12,4847.0,1024.0,1233.8,8,5.0,0.0,5.0,5.0,8.0,8,8,3,0,3,2,37.5,0.0,6.59,3.84,0.75,0.38,13.62,4.27,191,7,0,3,4.0,0.0
671,10856.0,1809.33,3142.0,28.0,1046.27,6,9.0,0.0,9.0,9.0,3.0,3,3,1,1,2,2,16.67,4.41,7.39,5.8,0.17,0.33,9.83,8.98,146,33,1,4,2.0,0.0
672,2238.0,1119.0,1873.0,365.0,1066.32,2,8.0,0.0,8.0,8.0,5.0,5,5,0,0,0,2,0.0,0.0,0.0,100.0,0.0,0.5,4.5,3.54,164,33,0,1,3.0,0.0
673,9718.0,2429.5,3749.0,1370.0,991.45,4,2.0,0.0,2.0,2.0,10.0,10,10,0,2,2,0,0.0,50.0,3.7,0.0,0.75,0.75,14.75,3.4,156,5,2,2,4.0,0.0
674,8925.0,2231.25,3187.0,1000.0,1069.8,4,7.0,0.0,7.0,7.0,1.0,1,1,0,1,1,2,0.0,25.0,3.45,6.16,0.25,0.0,19.25,4.99,93,92,1,3,1.0,0.0
675,11196.0,1866.0,3682.0,345.0,1501.53,6,1.0,0.0,1.0,1.0,2.0,2,2,1,2,2,1,16.67,8.82,6.35,2.64,0.5,0.17,9.5,8.14,161,31,2,4,1.0,0.0
676,13983.0,2796.6,4015.0,1005.0,1256.59,5,10.0,0.0,10.0,10.0,3.0,3,3,1,2,1,1,20.0,8.0,3.03,2.78,0.6,0.2,11.6,5.03,149,58,2,4,1.0,0.0
677,12107.0,2421.4,4845.0,1260.0,1426.92,5,9.0,0.0,9.0,9.0,1.0,1,1,3,1,0,1,60.0,1.54,0.0,1.5,0.2,0.2,10.8,9.93,112,81,1,3,3.0,0.0
678,22227.0,3704.5,4645.0,2460.0,1003.65,6,3.0,0.0,3.0,3.0,9.0,9,9,1,0,2,3,16.67,0.0,8.82,9.53,0.33,0.33,11.5,6.02,175,23,0,3,2.0,0.0
679,14185.0,2837.0,3906.0,1419.0,1004.91,5,2.0,0.0,2.0,2.0,9.0,9,9,1,0,2,2,20.0,0.0,8.0,6.06,0.0,0.6,15.0,7.84,103,22,0,3,4.0,0.0
680,10966.0,2193.2,4591.0,951.0,1480.97,5,4.0,0.0,4.0,4.0,5.0,5,5,1,1,3,0,20.0,4.0,10.34,0.0,0.2,0.2,10.8,6.98,186,11,1,3,3.0,0.0
681,7905.0,3952.5,4136.0,3769.0,259.51,2,4.0,0.0,4.0,4.0,4.0,4,4,0,1,0,1,0.0,50.0,0.0,1.92,0.0,0.5,3.5,0.71,3,157,1,2,3.0,0.0
682,1846.0,1846.0,1846.0,1846.0,0.0,1,3.0,0.0,3.0,3.0,5.0,5,5,0,0,1,0,0.0,0.0,100.0,0.0,1.0,0.0,10.0,0.0,0,151,0,1,1.0,0.0
683,15874.0,3174.8,4658.0,1111.0,1320.87,5,2.0,0.0,2.0,2.0,4.0,4,4,0,1,1,3,0.0,20.0,4.0,10.34,0.2,0.6,9.0,8.09,137,22,1,3,3.0,0.0
684,19318.0,2146.44,4367.0,831.0,1272.64,9,5.0,0.0,5.0,5.0,5.0,5,5,1,1,5,2,11.11,4.97,19.94,4.44,0.67,0.22,13.33,5.96,123,36,1,4,4.0,0.0
685,14264.0,2377.33,4226.0,412.0,1480.78,6,4.0,0.0,4.0,4.0,7.0,7,7,2,0,1,3,33.33,0.0,2.54,7.17,0.33,0.17,16.17,7.39,82,91,0,3,3.0,0.0
686,15098.0,2516.33,3779.0,959.0,1092.3,6,5.0,0.0,5.0,5.0,8.0,8,8,1,1,3,1,16.67,4.41,11.08,2.62,0.0,0.33,16.33,7.2,148,44,1,4,3.0,0.0
687,11485.0,2871.25,3944.0,1553.0,1248.29,4,8.0,0.0,8.0,8.0,2.0,2,2,1,1,1,1,25.0,3.45,3.08,2.81,0.75,0.0,9.75,6.85,182,10,1,4,5.0,0.0
688,8128.0,2032.0,2916.0,985.0,821.08,4,2.0,0.0,2.0,2.0,4.0,4,4,1,1,1,1,25.0,3.45,3.08,2.81,0.25,0.25,8.25,9.18,152,40,1,4,5.0,0.0
689,9914.0,3304.67,4540.0,1535.0,1572.15,3,9.0,0.0,9.0,9.0,8.0,8,8,2,0,0,1,66.67,0.0,0.0,1.44,0.33,0.33,18.67,3.51,117,12,0,2,4.0,0.0
690,29324.0,3258.22,7315.0,620.0,2112.83,9,10.0,0.0,10.0,10.0,7.0,7,7,1,3,5,0,11.11,14.92,14.27,0.0,0.33,0.44,10.33,4.69,161,18,3,3,4.0,0.0
691,15648.0,3129.6,4619.0,1230.0,1432.92,5,1.0,0.0,1.0,1.0,9.0,9,9,1,1,2,1,20.0,4.0,6.9,2.79,0.0,0.0,7.4,6.95,134,66,1,4,4.0,0.0
692,17767.0,3553.4,4856.0,966.0,1762.46,5,8.0,0.0,8.0,8.0,5.0,5,5,1,3,1,0,20.0,12.0,2.7,0.0,0.2,0.4,9.2,8.53,187,12,3,3,1.0,0.0
693,3014.0,1507.0,2084.0,930.0,816.0,2,5.0,0.0,5.0,5.0,6.0,6,6,1,0,0,1,50.0,0.0,0.0,1.92,1.0,0.0,10.5,2.12,33,17,0,2,4.0,0.0
694,17270.0,2467.14,4513.0,1150.0,1215.86,7,2.0,0.0,2.0,2.0,8.0,8,8,3,0,1,3,42.86,0.0,2.01,5.78,0.29,0.29,10.43,6.27,195,0,0,3,4.0,0.0
695,17819.0,2969.83,4460.0,1777.0,945.41,6,8.0,0.0,8.0,8.0,5.0,5,5,2,2,1,1,33.33,5.09,2.25,2.14,0.0,0.17,14.33,7.42,160,43,2,4,2.0,0.0
696,8409.0,2803.0,3682.0,2350.0,761.36,3,5.0,0.0,5.0,5.0,9.0,9,9,0,0,1,2,0.0,0.0,33.33,5.51,0.0,0.67,11.0,10.39,86,66,0,2,3.0,0.0
697,3195.0,639.0,2090.0,133.0,830.66,5,10.0,0.0,10.0,10.0,4.0,4,4,2,2,0,1,40.0,4.44,0.0,2.02,0.6,0.2,12.8,5.54,152,51,2,3,4.0,0.0
698,16001.0,2285.86,4036.0,287.0,1297.53,7,10.0,0.0,10.0,10.0,8.0,8,8,2,3,0,2,28.57,8.43,0.0,4.55,0.43,0.14,13.57,7.25,128,76,3,3,3.0,0.0
699,5221.0,1305.25,1771.0,983.0,332.2,4,6.0,0.0,6.0,6.0,3.0,3,3,0,3,1,0,0.0,75.0,1.27,0.0,0.75,0.25,10.75,2.5,155,32,3,2,3.0,0.0
700,1669.0,834.5,916.0,753.0,115.26,2,7.0,0.0,7.0,7.0,5.0,5,5,1,0,1,0,50.0,0.0,1.92,0.0,0.5,0.5,7.5,4.95,22,137,0,2,2.0,0.0
701,11640.0,2328.0,3135.0,806.0,970.15,5,4.0,0.0,4.0,4.0,8.0,8,8,0,1,2,2,0.0,20.0,8.0,6.06,0.6,0.0,11.0,7.71,153,2,1,3,5.0,0.0
702,32812.0,2524.0,4427.0,159.0,1450.16,13,10.0,0.0,10.0,10.0,10.0,10,10,3,3,2,5,23.08,8.31,4.51,10.22,0.23,0.08,6.77,5.64,173,9,3,4,4.0,0.0
703,3448.0,1149.33,2460.0,443.0,1136.22,3,6.0,0.0,6.0,6.0,7.0,7,7,1,0,1,1,33.33,0.0,2.75,2.56,0.33,0.33,10.67,10.07,111,58,0,3,3.0,0.0
704,16017.0,2288.14,3892.0,985.0,1126.64,7,10.0,0.0,10.0,10.0,1.0,1,1,0,2,2,3,0.0,28.57,5.62,7.28,0.43,0.29,14.71,7.59,85,36,2,3,5.0,0.0
705,15569.0,2224.14,4417.0,714.0,1454.05,7,8.0,0.0,8.0,8.0,4.0,4,4,3,2,1,1,42.86,4.01,1.86,1.79,0.0,0.29,12.86,10.02,177,27,2,4,1.0,0.0
706,10767.0,3589.0,4200.0,3204.0,535.08,3,1.0,0.0,1.0,1.0,2.0,2,2,2,0,0,1,66.67,0.0,0.0,1.44,0.0,0.33,4.67,3.06,123,78,0,2,3.0,0.0
707,6935.0,2311.67,4680.0,697.0,2095.73,3,2.0,0.0,2.0,2.0,2.0,2,2,1,1,0,1,33.33,2.75,0.0,2.56,0.0,0.33,11.67,8.08,89,25,1,3,2.0,0.0
708,6181.0,2060.33,2706.0,966.0,952.83,3,8.0,0.0,8.0,8.0,7.0,7,7,1,1,1,0,33.33,2.75,2.56,0.0,0.0,0.33,9.67,10.79,110,96,1,3,4.0,0.0
709,10751.0,2687.75,3500.0,1239.0,1038.9,4,7.0,0.0,7.0,7.0,3.0,3,3,1,1,1,1,25.0,3.45,3.08,2.81,0.5,0.25,12.75,5.5,66,113,1,4,1.0,0.0
710,13813.0,3453.25,4203.0,1790.0,1137.09,4,10.0,0.0,10.0,10.0,3.0,3,3,1,1,2,0,25.0,3.45,6.16,0.0,0.0,0.25,11.5,12.18,92,57,1,3,5.0,0.0
711,5461.0,1820.33,3890.0,661.0,1796.7,3,9.0,0.0,9.0,9.0,6.0,6,6,1,0,0,2,33.33,0.0,0.0,5.51,0.33,0.33,11.33,10.26,70,63,0,2,2.0,0.0
712,2890.0,1445.0,1727.0,1163.0,398.81,2,2.0,0.0,2.0,2.0,6.0,6,6,0,1,0,1,0.0,50.0,0.0,1.92,0.5,0.5,6.5,6.36,47,91,1,2,3.0,0.0
713,6541.0,1635.25,2331.0,599.0,734.16,4,8.0,0.0,8.0,8.0,1.0,1,1,1,1,0,2,25.0,3.45,0.0,6.16,0.5,0.25,17.25,6.24,99,48,1,3,4.0,0.0
714,6066.0,2022.0,3154.0,1441.0,980.46,3,6.0,0.0,6.0,6.0,1.0,1,1,0,1,0,2,0.0,33.33,0.0,5.51,0.0,0.33,11.0,8.66,173,20,1,2,2.0,0.0
715,7351.0,1470.2,4363.0,169.0,1820.7,5,1.0,0.0,1.0,1.0,6.0,6,6,1,2,1,1,20.0,8.0,3.03,2.78,0.6,0.4,13.6,5.5,81,89,2,4,2.0,0.0
716,15249.0,2541.5,4734.0,213.0,1912.28,6,4.0,0.0,4.0,4.0,7.0,7,7,1,1,2,2,16.67,4.41,7.39,5.8,0.17,0.17,13.0,9.32,194,12,1,4,2.0,0.0
717,22104.0,2763.0,4559.0,705.0,1481.13,8,2.0,0.0,2.0,2.0,9.0,9,9,1,2,3,2,12.5,9.76,9.91,4.98,0.12,0.25,14.25,7.83,108,37,2,4,4.0,0.0
718,9540.0,1908.0,3047.0,625.0,998.91,5,7.0,0.0,7.0,7.0,4.0,4,4,0,3,2,0,0.0,60.0,3.08,0.0,0.2,0.4,9.8,6.38,102,82,3,2,2.0,0.0
719,8705.0,1741.0,4539.0,416.0,1862.42,5,9.0,0.0,9.0,9.0,10.0,10,10,0,0,2,3,0.0,0.0,40.0,6.67,0.2,0.0,12.6,9.21,171,15,0,2,2.0,0.0
720,9704.0,4852.0,4947.0,4757.0,134.35,2,6.0,0.0,6.0,6.0,6.0,6,6,1,1,0,0,50.0,1.92,0.0,0.0,0.5,0.0,7.0,5.66,135,14,1,2,3.0,0.0
721,16603.0,2767.17,4110.0,885.0,1218.41,6,4.0,0.0,4.0,4.0,3.0,3,3,2,1,1,2,33.33,2.54,2.39,4.52,0.33,0.5,15.17,6.55,80,9,1,4,3.0,0.0
722,19289.0,2755.57,4970.0,35.0,1726.46,7,5.0,0.0,5.0,5.0,4.0,4,4,1,0,0,6,14.29,0.0,0.0,28.18,0.29,0.29,8.71,8.36,140,66,0,2,3.0,0.0
723,6266.0,2088.67,3161.0,1284.0,966.7,3,1.0,0.0,1.0,1.0,9.0,9,9,1,0,0,2,33.33,0.0,0.0,5.51,0.0,0.33,15.0,6.08,145,49,0,2,1.0,0.0
724,11026.0,2205.2,4481.0,37.0,1656.16,5,4.0,0.0,4.0,4.0,1.0,1,1,3,0,1,1,60.0,0.0,1.54,1.5,0.4,0.6,18.8,4.21,176,19,0,3,2.0,0.0
725,14558.0,2426.33,4182.0,401.0,1314.06,6,10.0,0.0,10.0,10.0,5.0,5,5,0,2,1,3,0.0,33.33,2.54,7.17,0.17,0.17,10.33,8.55,123,49,2,3,1.0,0.0
726,22968.0,2871.0,4768.0,1297.0,1120.61,8,3.0,0.0,3.0,3.0,7.0,7,7,1,0,3,4,12.5,0.0,14.63,11.39,0.12,0.25,10.12,8.34,187,13,0,3,3.0,0.0
727,12687.0,2537.4,4872.0,773.0,1531.05,5,9.0,0.0,9.0,9.0,3.0,3,3,0,1,3,1,0.0,20.0,12.0,2.7,0.2,0.4,12.6,7.96,75,5,1,3,5.0,0.0
728,14105.0,2015.0,3948.0,107.0,1582.82,7,6.0,0.0,6.0,6.0,2.0,2,2,4,0,2,1,57.14,0.0,3.12,1.49,0.0,0.14,17.0,7.57,139,39,0,3,1.0,0.0
729,4559.0,4559.0,4559.0,4559.0,0.0,1,4.0,0.0,4.0,4.0,2.0,2,2,0,1,0,0,0.0,100.0,0.0,0.0,0.0,1.0,3.0,0.0,0,6,1,1,3.0,0.0
730,7902.0,1975.5,3319.0,924.0,1048.58,4,3.0,0.0,3.0,3.0,1.0,1,1,0,1,1,2,0.0,25.0,3.45,6.16,0.75,0.25,7.75,3.95,191,5,1,3,4.0,0.0
731,6928.0,3464.0,3877.0,3051.0,584.07,2,4.0,0.0,4.0,4.0,5.0,5,5,0,0,1,1,0.0,0.0,50.0,1.92,0.0,0.5,3.5,0.71,19,54,0,2,3.0,0.0
732,28044.0,3505.5,4807.0,2546.0,837.27,8,8.0,0.0,8.0,8.0,3.0,3,3,1,1,2,4,12.5,4.88,7.88,12.03,0.88,0.25,12.38,3.5,159,44,1,4,5.0,0.0
733,11756.0,2939.0,4915.0,1313.0,1644.49,4,5.0,0.0,5.0,5.0,7.0,7,7,1,0,2,1,25.0,0.0,6.9,2.79,0.25,0.0,11.25,8.22,198,1,0,3,3.0,0.0
734,1835.0,1835.0,1835.0,1835.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,154,0,1,3.0,0.0
735,7131.0,3565.5,4461.0,2670.0,1266.43,2,5.0,0.0,5.0,5.0,9.0,9,9,0,0,0,2,0.0,0.0,0.0,100.0,0.5,0.0,15.5,2.12,12,72,0,1,4.0,0.0
736,14828.0,2471.33,4990.0,898.0,1629.49,6,8.0,0.0,8.0,8.0,2.0,2,2,1,1,3,1,16.67,4.41,11.08,2.62,0.5,0.33,12.5,5.54,140,66,1,4,1.0,0.0
737,6979.0,3489.5,3677.0,3302.0,265.17,2,4.0,0.0,4.0,4.0,8.0,8,8,0,2,0,0,0.0,100.0,0.0,0.0,0.5,0.5,7.0,2.83,40,118,2,1,3.0,0.0
738,7174.0,2391.33,3606.0,724.0,1493.37,3,2.0,0.0,2.0,2.0,10.0,10,10,2,0,1,0,66.67,0.0,1.44,0.0,0.67,0.33,11.33,4.73,93,72,0,2,3.0,0.0
739,4048.0,1349.33,2438.0,703.0,948.31,3,3.0,0.0,3.0,3.0,4.0,4,4,0,2,0,1,0.0,66.67,0.0,1.44,0.67,0.33,8.33,2.08,94,51,2,2,3.0,0.0
740,12881.0,2576.2,4517.0,108.0,1779.19,5,9.0,0.0,9.0,9.0,6.0,6,6,0,1,2,2,0.0,20.0,8.0,6.06,0.2,0.2,12.0,8.31,92,93,1,3,3.0,0.0
741,8456.0,2114.0,3175.0,185.0,1323.86,4,7.0,0.0,7.0,7.0,9.0,9,9,0,0,4,0,0.0,0.0,100.0,0.0,0.25,0.5,17.75,4.57,152,35,0,1,3.0,0.0
742,4367.0,2183.5,3827.0,540.0,2324.26,2,3.0,0.0,3.0,3.0,7.0,7,7,1,0,0,1,50.0,0.0,0.0,1.92,0.0,0.5,6.5,0.71,43,104,0,2,2.0,0.0
743,16143.0,2017.88,4880.0,141.0,1767.49,8,5.0,0.0,5.0,5.0,8.0,8,8,0,0,3,5,0.0,0.0,37.5,10.99,0.38,0.25,11.25,6.8,174,28,0,2,1.0,0.0
744,9998.0,2499.5,3468.0,1267.0,922.08,4,3.0,0.0,3.0,3.0,7.0,7,7,1,0,2,1,25.0,0.0,6.9,2.79,0.25,0.25,8.75,6.65,138,15,0,3,1.0,0.0
745,7156.0,3578.0,3741.0,3415.0,230.52,2,10.0,0.0,10.0,10.0,2.0,2,2,0,1,0,1,0.0,50.0,0.0,1.92,0.0,0.5,0.5,0.71,10,149,1,2,1.0,0.0
746,8877.0,2959.0,4636.0,1465.0,1593.4,3,4.0,0.0,4.0,4.0,9.0,9,9,0,0,1,2,0.0,0.0,33.33,5.51,0.33,0.0,18.33,7.23,164,4,0,2,4.0,0.0
747,13813.0,3453.25,4586.0,2662.0,832.92,4,8.0,0.0,8.0,8.0,1.0,1,1,0,1,2,1,0.0,25.0,6.9,2.79,0.0,0.25,12.5,9.33,159,11,1,3,1.0,0.0
748,16217.0,3243.4,4383.0,1031.0,1341.84,5,3.0,0.0,3.0,3.0,2.0,2,2,1,1,0,3,20.0,4.0,0.0,10.34,0.4,0.2,9.8,6.69,114,4,1,3,4.0,0.0
749,11388.0,2847.0,3172.0,2448.0,318.34,4,3.0,0.0,3.0,3.0,3.0,3,3,0,2,0,2,0.0,50.0,0.0,3.7,0.75,0.75,12.0,4.24,177,11,2,2,4.0,0.0
750,8468.0,1693.6,3338.0,408.0,1059.72,5,8.0,0.0,8.0,8.0,3.0,3,3,0,2,1,2,0.0,40.0,2.22,4.24,0.4,0.0,13.6,6.11,147,57,2,3,5.0,0.0
751,16618.0,2769.67,4776.0,1021.0,1238.59,6,10.0,0.0,10.0,10.0,10.0,10,10,1,1,3,1,16.67,4.41,11.08,2.62,0.33,0.83,15.17,7.76,154,27,1,4,1.0,0.0
752,4865.0,1621.67,4320.0,133.0,2340.99,3,10.0,0.0,10.0,10.0,4.0,4,4,0,1,1,1,0.0,33.33,2.75,2.56,0.0,0.0,10.33,6.66,91,114,1,3,2.0,0.0
753,12849.0,2569.8,4466.0,326.0,1921.88,5,7.0,0.0,7.0,7.0,5.0,5,5,2,0,2,1,40.0,0.0,4.44,2.02,0.2,0.4,11.0,8.8,143,45,0,3,1.0,0.0
754,13968.0,2328.0,4418.0,1195.0,1245.71,6,7.0,0.0,7.0,7.0,6.0,6,6,0,1,3,2,0.0,16.67,13.23,5.57,0.33,0.33,9.33,7.99,154,21,1,3,5.0,0.0
755,13257.0,2651.4,4123.0,1082.0,1283.54,5,10.0,0.0,10.0,10.0,1.0,1,1,2,2,1,0,40.0,4.44,2.02,0.0,0.2,0.0,13.0,5.29,193,10,2,3,2.0,0.0
756,24000.0,2666.67,4957.0,262.0,1982.09,9,2.0,0.0,2.0,2.0,8.0,8,8,1,5,1,2,11.11,24.86,2.22,4.24,0.33,0.33,10.67,5.41,170,5,5,4,2.0,0.0
757,11966.0,1709.43,4121.0,302.0,1619.93,7,6.0,0.0,6.0,6.0,6.0,6,6,2,3,1,1,28.57,8.43,2.27,2.16,0.43,0.14,12.43,4.89,192,11,3,4,1.0,0.0
758,18956.0,2708.0,4758.0,391.0,1861.17,7,10.0,0.0,10.0,10.0,10.0,10,10,3,1,0,3,42.86,2.01,0.0,5.78,0.57,0.29,10.71,5.38,142,4,1,3,3.0,0.0
