Customer_ID,Total_Spending,Avg_Transaction_Amount,Max_Transaction,Min_Transaction,Std_Transaction_Amount,Median_Transaction,Transaction_Count,Avg_Satisfaction,Std_Satisfaction,Min_Satisfaction,Max_Satisfaction,Avg_Likelihood_to_Recommend,Min_Likelihood,Max_Likelihood,Avg_Feedback_Sentiment,Std_Feedback_Sentiment,Pct_Business_Hours,Pct_Weekend_Transactions,Pct_Morning_Transactions,Pct_Evening_Transactions,Avg_Hour_of_Day,Std_Hour_of_Day,Count_Bill Payment,Count_Investment,Count_Loan Payment,Count_Purchase,Primary_Income_Group
686,15098.0,2516.33,3779.0,959.0,1092.3,2342.0,6,5.0,0.0,5.0,5.0,8.0,8,8,3.0,0.0,0.0,0.33,0.0,0.67,16.33,7.2,1,1,3,1,Medium
687,11485.0,2871.25,3944.0,1553.0,1248.29,2994.0,4,8.0,0.0,8.0,8.0,2.0,2,2,5.0,0.0,0.75,0.0,0.25,0.0,9.75,6.85,1,1,1,1,Medium
688,8128.0,2032.0,2916.0,985.0,821.08,2113.5,4,2.0,0.0,2.0,2.0,4.0,4,4,5.0,0.0,0.25,0.25,0.25,0.25,8.25,9.18,1,1,1,1,Medium
689,9914.0,3304.67,4540.0,1535.0,1572.15,3839.0,3,9.0,0.0,9.0,9.0,8.0,8,8,4.0,0.0,0.33,0.33,0.0,0.67,18.67,3.51,2,0,0,1,Medium
690,29324.0,3258.22,7315.0,620.0,2112.83,2570.0,9,10.0,0.0,10.0,10.0,7.0,7,7,4.0,0.0,0.33,0.44,0.44,0.0,10.33,4.69,1,3,5,0,High
691,15648.0,3129.6,4619.0,1230.0,1432.92,3216.0,5,1.0,0.0,1.0,1.0,9.0,9,9,4.0,0.0,0.0,0.0,0.2,0.2,7.4,6.95,1,1,2,1,Medium
692,17767.0,3553.4,4856.0,966.0,1762.46,4671.0,5,8.0,0.0,8.0,8.0,5.0,5,5,1.0,0.0,0.2,0.4,0.2,0.2,9.2,8.53,1,3,1,0,High
693,3014.0,1507.0,2084.0,930.0,816.0,1507.0,2,5.0,0.0,5.0,5.0,6.0,6,6,4.0,0.0,1.0,0.0,0.5,0.0,10.5,2.12,1,0,0,1,Low
694,17270.0,2467.14,4513.0,1150.0,1215.86,2618.0,7,2.0,0.0,2.0,2.0,8.0,8,8,4.0,0.0,0.29,0.29,0.29,0.14,10.43,6.27,3,0,1,3,High
695,17819.0,2969.83,4460.0,1777.0,945.41,2741.5,6,8.0,0.0,8.0,8.0,5.0,5,5,2.0,0.0,0.0,0.17,0.17,0.67,14.33,7.42,2,2,1,1,High
696,8409.0,2803.0,3682.0,2350.0,761.36,2377.0,3,5.0,0.0,5.0,5.0,9.0,9,9,3.0,0.0,0.0,0.67,0.0,0.33,11.0,10.39,0,0,1,2,Medium
697,3195.0,639.0,2090.0,133.0,830.66,251.0,5,10.0,0.0,10.0,10.0,4.0,4,4,4.0,0.0,0.6,0.2,0.4,0.2,12.8,5.54,2,2,0,1,Low
698,16001.0,2285.86,4036.0,287.0,1297.53,2306.0,7,10.0,0.0,10.0,10.0,8.0,8,8,3.0,0.0,0.43,0.14,0.14,0.14,13.57,7.25,2,3,0,2,Medium
699,5221.0,1305.25,1771.0,983.0,332.2,1233.5,4,6.0,0.0,6.0,6.0,3.0,3,3,3.0,0.0,0.75,0.25,0.25,0.0,10.75,2.5,0,3,1,0,Low
700,1669.0,834.5,916.0,753.0,115.26,834.5,2,7.0,0.0,7.0,7.0,5.0,5,5,2.0,0.0,0.5,0.5,0.5,0.0,7.5,4.95,1,0,1,0,Low
701,11640.0,2328.0,3135.0,806.0,970.15,2888.0,5,4.0,0.0,4.0,4.0,8.0,8,8,5.0,0.0,0.6,0.0,0.4,0.2,11.0,7.71,0,1,2,2,Medium
702,32812.0,2524.0,4427.0,159.0,1450.16,3008.0,13,10.0,0.0,10.0,10.0,10.0,10,10,4.0,0.0,0.23,0.08,0.31,0.08,6.77,5.64,3,3,2,5,High
703,3448.0,1149.33,2460.0,443.0,1136.22,545.0,3,6.0,0.0,6.0,6.0,7.0,7,7,3.0,0.0,0.33,0.33,0.0,0.33,10.67,10.07,1,0,1,1,Low
704,16017.0,2288.14,3892.0,985.0,1126.64,2510.0,7,10.0,0.0,10.0,10.0,1.0,1,1,5.0,0.0,0.43,0.29,0.14,0.43,14.71,7.59,0,2,2,3,Medium
705,15569.0,2224.14,4417.0,714.0,1454.05,1859.0,7,8.0,0.0,8.0,8.0,4.0,4,4,1.0,0.0,0.0,0.29,0.0,0.57,12.86,10.02,3,2,1,1,Medium
706,10767.0,3589.0,4200.0,3204.0,535.08,3363.0,3,1.0,0.0,1.0,1.0,2.0,2,2,3.0,0.0,0.0,0.33,0.33,0.0,4.67,3.06,2,0,0,1,Medium
707,6935.0,2311.67,4680.0,697.0,2095.73,1558.0,3,2.0,0.0,2.0,2.0,2.0,2,2,2.0,0.0,0.0,0.33,0.67,0.33,11.67,8.08,1,1,0,1,Low
708,6181.0,2060.33,2706.0,966.0,952.83,2509.0,3,8.0,0.0,8.0,8.0,7.0,7,7,4.0,0.0,0.0,0.33,0.0,0.33,9.67,10.79,1,1,1,0,Low
709,10751.0,2687.75,3500.0,1239.0,1038.9,3006.0,4,7.0,0.0,7.0,7.0,3.0,3,3,1.0,0.0,0.5,0.25,0.5,0.25,12.75,5.5,1,1,1,1,Medium
710,13813.0,3453.25,4203.0,1790.0,1137.09,3910.0,4,10.0,0.0,10.0,10.0,3.0,3,3,5.0,0.0,0.0,0.25,0.0,0.5,11.5,12.18,1,1,2,0,Medium
711,5461.0,1820.33,3890.0,661.0,1796.7,910.0,3,9.0,0.0,9.0,9.0,6.0,6,6,2.0,0.0,0.33,0.33,0.0,0.33,11.33,10.26,1,0,0,2,Low
712,2890.0,1445.0,1727.0,1163.0,398.81,1445.0,2,2.0,0.0,2.0,2.0,6.0,6,6,3.0,0.0,0.5,0.5,0.5,0.0,6.5,6.36,0,1,0,1,Low
713,6541.0,1635.25,2331.0,599.0,734.16,1805.5,4,8.0,0.0,8.0,8.0,1.0,1,1,4.0,0.0,0.5,0.25,0.25,0.5,17.25,6.24,1,1,0,2,Low
714,6066.0,2022.0,3154.0,1441.0,980.46,1471.0,3,6.0,0.0,6.0,6.0,1.0,1,1,2.0,0.0,0.0,0.33,0.67,0.33,11.0,8.66,0,1,0,2,Low
715,7351.0,1470.2,4363.0,169.0,1820.7,458.0,5,1.0,0.0,1.0,1.0,6.0,6,6,2.0,0.0,0.6,0.4,0.0,0.2,13.6,5.5,1,2,1,1,Low
716,15249.0,2541.5,4734.0,213.0,1912.28,3070.5,6,4.0,0.0,4.0,4.0,7.0,7,7,2.0,0.0,0.17,0.17,0.0,0.5,13.0,9.32,1,1,2,2,Medium
717,22104.0,2763.0,4559.0,705.0,1481.13,3035.0,8,2.0,0.0,2.0,2.0,9.0,9,9,4.0,0.0,0.12,0.25,0.12,0.5,14.25,7.83,1,2,3,2,High
718,9540.0,1908.0,3047.0,625.0,998.91,2116.0,5,7.0,0.0,7.0,7.0,4.0,4,4,2.0,0.0,0.2,0.4,0.4,0.0,9.8,6.38,0,3,2,0,Medium
719,8705.0,1741.0,4539.0,416.0,1862.42,486.0,5,9.0,0.0,9.0,9.0,10.0,10,10,2.0,0.0,0.2,0.0,0.2,0.4,12.6,9.21,0,0,2,3,Medium
720,9704.0,4852.0,4947.0,4757.0,134.35,4852.0,2,6.0,0.0,6.0,6.0,6.0,6,6,3.0,0.0,0.5,0.0,0.5,0.0,7.0,5.66,1,1,0,0,Medium
721,16603.0,2767.17,4110.0,885.0,1218.41,2940.0,6,4.0,0.0,4.0,4.0,3.0,3,3,3.0,0.0,0.33,0.5,0.33,0.5,15.17,6.55,2,1,1,2,High
722,19289.0,2755.57,4970.0,35.0,1726.46,2726.0,7,5.0,0.0,5.0,5.0,4.0,4,4,3.0,0.0,0.29,0.29,0.29,0.29,8.71,8.36,1,0,0,6,High
723,6266.0,2088.67,3161.0,1284.0,966.7,1821.0,3,1.0,0.0,1.0,1.0,9.0,9,9,1.0,0.0,0.0,0.33,0.33,0.67,15.0,6.08,1,0,0,2,Low
724,11026.0,2205.2,4481.0,37.0,1656.16,2460.0,5,4.0,0.0,4.0,4.0,1.0,1,1,2.0,0.0,0.4,0.6,0.0,0.6,18.8,4.21,3,0,1,1,Medium
725,14558.0,2426.33,4182.0,401.0,1314.06,2303.0,6,10.0,0.0,10.0,10.0,5.0,5,5,1.0,0.0,0.17,0.17,0.0,0.33,10.33,8.55,0,2,1,3,Medium
726,22968.0,2871.0,4768.0,1297.0,1120.61,2816.0,8,3.0,0.0,3.0,3.0,7.0,7,7,3.0,0.0,0.12,0.25,0.25,0.38,10.12,8.34,1,0,3,4,High
727,12687.0,2537.4,4872.0,773.0,1531.05,2339.0,5,9.0,0.0,9.0,9.0,3.0,3,3,5.0,0.0,0.2,0.4,0.0,0.4,12.6,7.96,0,1,3,1,Medium
728,14105.0,2015.0,3948.0,107.0,1582.82,1430.0,7,6.0,0.0,6.0,6.0,2.0,2,2,1.0,0.0,0.0,0.14,0.14,0.71,17.0,7.57,4,0,2,1,Medium
729,4559.0,4559.0,4559.0,4559.0,,4559.0,1,4.0,,4.0,4.0,2.0,2,2,3.0,,0.0,1.0,0.0,0.0,3.0,,0,1,0,0,Low
730,7902.0,1975.5,3319.0,924.0,1048.58,1829.5,4,3.0,0.0,3.0,3.0,1.0,1,1,4.0,0.0,0.75,0.25,0.75,0.0,7.75,3.95,0,1,1,2,Medium
731,6928.0,3464.0,3877.0,3051.0,584.07,3464.0,2,4.0,0.0,4.0,4.0,5.0,5,5,3.0,0.0,0.0,0.5,0.0,0.0,3.5,0.71,0,0,1,1,Low
732,28044.0,3505.5,4807.0,2546.0,837.27,3447.5,8,8.0,0.0,8.0,8.0,3.0,3,3,5.0,0.0,0.88,0.25,0.25,0.0,12.38,3.5,1,1,2,4,High
733,11756.0,2939.0,4915.0,1313.0,1644.49,2764.0,4,5.0,0.0,5.0,5.0,7.0,7,7,3.0,0.0,0.25,0.0,0.5,0.25,11.25,8.22,1,0,2,1,Medium
734,1835.0,1835.0,1835.0,1835.0,,1835.0,1,1.0,,1.0,1.0,1.0,1,1,3.0,,0.0,0.0,0.0,1.0,19.0,,1,0,0,0,Low
735,7131.0,3565.5,4461.0,2670.0,1266.43,3565.5,2,5.0,0.0,5.0,5.0,9.0,9,9,4.0,0.0,0.5,0.0,0.0,0.0,15.5,2.12,0,0,0,2,Low
736,14828.0,2471.33,4990.0,898.0,1629.49,1971.5,6,8.0,0.0,8.0,8.0,2.0,2,2,1.0,0.0,0.5,0.33,0.5,0.33,12.5,5.54,1,1,3,1,Medium
737,6979.0,3489.5,3677.0,3302.0,265.17,3489.5,2,4.0,0.0,4.0,4.0,8.0,8,8,3.0,0.0,0.5,0.5,0.5,0.0,7.0,2.83,0,2,0,0,Low
738,7174.0,2391.33,3606.0,724.0,1493.37,2844.0,3,2.0,0.0,2.0,2.0,10.0,10,10,3.0,0.0,0.67,0.33,0.33,0.0,11.33,4.73,2,0,1,0,Low
739,4048.0,1349.33,2438.0,703.0,948.31,907.0,3,3.0,0.0,3.0,3.0,4.0,4,4,3.0,0.0,0.67,0.33,1.0,0.0,8.33,2.08,0,2,0,1,Low
740,12881.0,2576.2,4517.0,108.0,1779.19,3030.0,5,9.0,0.0,9.0,9.0,6.0,6,6,3.0,0.0,0.2,0.2,0.0,0.4,12.0,8.31,0,1,2,2,Medium
741,8456.0,2114.0,3175.0,185.0,1323.86,2548.0,4,7.0,0.0,7.0,7.0,9.0,9,9,3.0,0.0,0.25,0.5,0.0,0.5,17.75,4.57,0,0,4,0,Medium
742,4367.0,2183.5,3827.0,540.0,2324.26,2183.5,2,3.0,0.0,3.0,3.0,7.0,7,7,2.0,0.0,0.0,0.5,1.0,0.0,6.5,0.71,1,0,0,1,Low
743,16143.0,2017.88,4880.0,141.0,1767.49,1883.0,8,5.0,0.0,5.0,5.0,8.0,8,8,1.0,0.0,0.38,0.25,0.38,0.25,11.25,6.8,0,0,3,5,Medium
744,9998.0,2499.5,3468.0,1267.0,922.08,2631.5,4,3.0,0.0,3.0,3.0,7.0,7,7,1.0,0.0,0.25,0.25,0.25,0.25,8.75,6.65,1,0,2,1,Medium
745,7156.0,3578.0,3741.0,3415.0,230.52,3578.0,2,10.0,0.0,10.0,10.0,2.0,2,2,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.71,0,1,0,1,Low
746,8877.0,2959.0,4636.0,1465.0,1593.4,2776.0,3,4.0,0.0,4.0,4.0,9.0,9,9,4.0,0.0,0.33,0.0,0.33,0.67,18.33,7.23,0,0,1,2,Medium
747,13813.0,3453.25,4586.0,2662.0,832.92,3282.5,4,8.0,0.0,8.0,8.0,1.0,1,1,1.0,0.0,0.0,0.25,0.0,0.5,12.5,9.33,0,1,2,1,Medium
748,16217.0,3243.4,4383.0,1031.0,1341.84,3873.0,5,3.0,0.0,3.0,3.0,2.0,2,2,4.0,0.0,0.4,0.2,0.2,0.2,9.8,6.69,1,1,0,3,Medium
749,11388.0,2847.0,3172.0,2448.0,318.34,2884.0,4,3.0,0.0,3.0,3.0,3.0,3,3,4.0,0.0,0.75,0.75,0.5,0.25,12.0,4.24,0,2,0,2,Medium
750,8468.0,1693.6,3338.0,408.0,1059.72,1648.0,5,8.0,0.0,8.0,8.0,3.0,3,3,5.0,0.0,0.4,0.0,0.4,0.4,13.6,6.11,0,2,1,2,Medium
751,16618.0,2769.67,4776.0,1021.0,1238.59,2817.5,6,10.0,0.0,10.0,10.0,10.0,10,10,1.0,0.0,0.33,0.83,0.33,0.5,15.17,7.76,1,1,3,1,High
752,4865.0,1621.67,4320.0,133.0,2340.99,412.0,3,10.0,0.0,10.0,10.0,4.0,4,4,2.0,0.0,0.0,0.0,0.67,0.33,10.33,6.66,0,1,1,1,Low
753,12849.0,2569.8,4466.0,326.0,1921.88,3148.0,5,7.0,0.0,7.0,7.0,5.0,5,5,1.0,0.0,0.2,0.4,0.2,0.4,11.0,8.8,2,0,2,1,Medium
754,13968.0,2328.0,4418.0,1195.0,1245.71,1957.5,6,7.0,0.0,7.0,7.0,6.0,6,6,5.0,0.0,0.33,0.33,0.17,0.17,9.33,7.99,0,1,3,2,Medium
755,13257.0,2651.4,4123.0,1082.0,1283.54,2165.0,5,10.0,0.0,10.0,10.0,1.0,1,1,2.0,0.0,0.2,0.0,0.4,0.4,13.0,5.29,2,2,1,0,Medium
756,24000.0,2666.67,4957.0,262.0,1982.09,2055.0,9,2.0,0.0,2.0,2.0,8.0,8,8,2.0,0.0,0.33,0.33,0.56,0.11,10.67,5.41,1,5,1,2,High
757,11966.0,1709.43,4121.0,302.0,1619.93,653.0,7,6.0,0.0,6.0,6.0,6.0,6,6,1.0,0.0,0.43,0.14,0.29,0.14,12.43,4.89,2,3,1,1,Medium
758,18956.0,2708.0,4758.0,391.0,1861.17,3030.0,7,10.0,0.0,10.0,10.0,10.0,10,10,3.0,0.0,0.57,0.29,0.43,0.14,10.71,5.38,3,1,0,3,High
759,16074.0,2296.29,4985.0,223.0,1612.16,2307.0,7,10.0,0.0,10.0,10.0,9.0,9,9,4.0,0.0,0.43,0.14,0.0,0.43,15.43,7.0,0,2,2,3,Medium
760,13020.0,2604.0,4569.0,578.0,1810.54,2715.0,5,3.0,0.0,3.0,3.0,5.0,5,5,1.0,0.0,0.2,0.4,0.2,0.4,10.8,8.17,2,0,2,1,Medium
761,18263.0,2029.22,4378.0,122.0,1470.28,2199.0,9,7.0,0.0,7.0,7.0,7.0,7,7,3.0,0.0,0.11,0.22,0.22,0.44,13.33,7.18,4,2,1,2,High
762,21613.0,2701.62,4647.0,959.0,1281.35,2260.0,8,4.0,0.0,4.0,4.0,4.0,4,4,4.0,0.0,0.5,0.5,0.25,0.25,13.75,6.11,2,1,4,1,High
763,5578.0,1859.33,2391.0,1114.0,664.77,2073.0,3,8.0,0.0,8.0,8.0,6.0,6,6,3.0,0.0,0.33,0.67,0.33,0.33,14.67,4.93,1,1,1,0,Low
764,14699.0,2449.83,4006.0,855.0,1083.91,2420.0,6,8.0,0.0,8.0,8.0,6.0,6,6,3.0,0.0,0.5,0.0,0.0,0.17,11.5,7.87,0,4,0,2,Medium
765,6279.0,2093.0,2997.0,646.0,1266.07,2636.0,3,6.0,0.0,6.0,6.0,4.0,4,4,5.0,0.0,0.0,0.0,0.33,0.0,8.33,8.08,2,0,0,1,Low
766,19941.0,3323.5,4438.0,1217.0,1290.24,3900.5,6,3.0,0.0,3.0,3.0,6.0,6,6,2.0,0.0,0.5,0.0,0.17,0.33,15.0,4.82,2,2,0,2,High
767,4999.0,1666.33,2364.0,1159.0,624.64,1476.0,3,6.0,0.0,6.0,6.0,8.0,8,8,2.0,0.0,0.33,0.33,0.67,0.0,5.33,4.04,0,1,2,0,Low
768,17340.0,2890.0,4762.0,1502.0,1468.49,2463.5,6,6.0,0.0,6.0,6.0,5.0,5,5,5.0,0.0,0.0,0.67,0.5,0.17,10.0,6.36,3,3,0,0,High
769,2043.0,1021.5,1288.0,755.0,376.89,1021.5,2,3.0,0.0,3.0,3.0,2.0,2,2,5.0,0.0,0.5,0.5,0.0,0.5,18.0,5.66,0,0,1,1,Low
770,13819.0,2303.17,4809.0,716.0,1574.43,2202.5,6,4.0,0.0,4.0,4.0,9.0,9,9,2.0,0.0,0.17,0.33,0.33,0.33,9.67,7.31,0,4,1,1,Medium
771,16197.0,2699.5,3970.0,544.0,1350.08,2979.0,6,2.0,0.0,2.0,2.0,4.0,4,4,5.0,0.0,0.17,0.5,0.17,0.67,16.0,8.27,3,2,0,1,Medium
772,18089.0,3617.8,7315.0,590.0,2510.75,3299.0,5,1.0,0.0,1.0,1.0,4.0,4,4,3.0,0.0,0.4,0.2,0.0,0.6,19.2,3.9,3,0,2,0,High
773,14740.0,2948.0,4935.0,573.0,1759.91,3184.0,5,2.0,0.0,2.0,2.0,7.0,7,7,3.0,0.0,0.6,0.2,0.2,0.2,12.4,5.5,3,1,1,0,Medium
774,16457.0,2742.83,4137.0,708.0,1464.77,3105.5,6,7.0,0.0,7.0,7.0,10.0,10,10,3.0,0.0,0.67,0.5,0.67,0.17,10.33,5.65,1,4,0,1,Medium
775,17648.0,1960.89,4776.0,188.0,1634.15,1326.0,9,10.0,0.0,10.0,10.0,10.0,10,10,2.0,0.0,0.22,0.33,0.11,0.44,13.22,7.28,1,3,4,1,High
776,12629.0,2104.83,3614.0,406.0,1167.22,1950.0,6,5.0,0.0,5.0,5.0,6.0,6,6,2.0,0.0,0.33,0.17,0.17,0.17,9.67,7.06,1,1,2,2,Medium
777,4009.0,1336.33,1544.0,954.0,331.52,1511.0,3,9.0,0.0,9.0,9.0,4.0,4,4,2.0,0.0,0.33,0.67,0.33,0.33,14.67,7.64,1,1,0,1,Low
778,19197.0,3199.5,4349.0,2460.0,750.74,2905.5,6,3.0,0.0,3.0,3.0,6.0,6,6,2.0,0.0,0.33,0.0,0.17,0.33,12.83,8.11,0,1,3,2,High
779,3867.0,3867.0,3867.0,3867.0,,3867.0,1,2.0,,2.0,2.0,3.0,3,3,4.0,,0.0,0.0,0.0,0.0,1.0,,1,0,0,0,Low
780,14669.0,2444.83,4124.0,1561.0,963.68,2045.0,6,4.0,0.0,4.0,4.0,7.0,7,7,4.0,0.0,0.67,0.33,0.5,0.0,9.17,5.31,1,4,0,1,Medium
781,5371.0,1790.33,2405.0,575.0,1052.53,2391.0,3,2.0,0.0,2.0,2.0,6.0,6,6,2.0,0.0,0.67,0.33,0.0,0.33,16.33,3.51,1,0,1,1,Low
782,13569.0,2261.5,4490.0,369.0,1350.4,2129.5,6,7.0,0.0,7.0,7.0,3.0,3,3,4.0,0.0,0.33,0.33,0.67,0.0,6.0,4.47,2,1,1,2,Medium
783,26071.0,2896.78,4745.0,800.0,1199.16,2836.0,9,10.0,0.0,10.0,10.0,1.0,1,1,2.0,0.0,0.44,0.33,0.22,0.44,15.0,7.04,2,1,3,3,High
784,10412.0,2603.0,4223.0,471.0,1819.95,2859.0,4,6.0,0.0,6.0,6.0,10.0,10,10,2.0,0.0,0.25,0.25,0.0,0.25,9.75,10.5,1,1,2,0,Medium
785,15601.0,1950.12,4563.0,69.0,1608.39,1930.5,8,8.0,0.0,8.0,8.0,5.0,5,5,2.0,0.0,0.25,0.12,0.12,0.25,12.88,7.16,2,3,0,3,Medium
786,24070.0,2674.44,3681.0,626.0,1160.64,3363.0,9,5.0,0.0,5.0,5.0,10.0,10,10,3.0,0.0,0.33,0.11,0.44,0.22,8.89,7.27,1,2,3,3,High
787,17561.0,2508.71,4139.0,335.0,1291.71,2775.0,7,2.0,0.0,2.0,2.0,2.0,2,2,2.0,0.0,0.29,0.57,0.14,0.29,10.14,9.01,0,2,3,2,High
788,13184.0,3296.0,4484.0,2451.0,893.21,3124.5,4,4.0,0.0,4.0,4.0,7.0,7,7,1.0,0.0,1.0,0.5,0.25,0.0,12.5,1.73,0,3,1,0,Medium
789,12221.0,4073.67,4651.0,3353.0,660.76,4217.0,3,1.0,0.0,1.0,1.0,7.0,7,7,5.0,0.0,0.33,0.67,0.33,0.33,10.67,7.51,0,3,0,0,Medium
790,25440.0,2826.67,4958.0,120.0,1704.93,3051.0,9,2.0,0.0,2.0,2.0,4.0,4,4,1.0,0.0,0.44,0.33,0.44,0.22,8.78,6.91,2,3,3,1,High
791,3821.0,3821.0,3821.0,3821.0,,3821.0,1,4.0,,4.0,4.0,6.0,6,6,2.0,,0.0,0.0,1.0,0.0,8.0,,0,1,0,0,Low
792,24027.0,3003.38,4704.0,617.0,1379.38,3499.0,8,6.0,0.0,6.0,6.0,1.0,1,1,4.0,0.0,0.25,0.5,0.25,0.0,6.38,5.32,2,4,1,1,High
793,14361.0,2051.57,3636.0,214.0,1230.8,2432.0,7,4.0,0.0,4.0,4.0,2.0,2,2,2.0,0.0,0.14,0.14,0.14,0.29,9.71,7.61,0,5,2,0,Medium
794,34357.0,2642.85,4320.0,358.0,1113.8,2688.0,13,4.0,0.0,4.0,4.0,6.0,6,6,5.0,0.0,0.23,0.31,0.31,0.38,12.46,7.99,5,5,1,2,High
795,27331.0,3904.43,4693.0,2763.0,751.86,3978.0,7,10.0,0.0,10.0,10.0,2.0,2,2,3.0,0.0,0.43,0.14,0.14,0.14,12.57,7.28,2,2,2,1,High
796,3961.0,1980.5,2757.0,1204.0,1098.14,1980.5,2,10.0,0.0,10.0,10.0,4.0,4,4,3.0,0.0,1.0,0.5,0.5,0.0,12.0,4.24,0,1,0,1,Low
797,15476.0,2579.33,3803.0,234.0,1325.4,2787.0,6,2.0,0.0,2.0,2.0,4.0,4,4,4.0,0.0,0.0,0.33,0.0,0.5,12.33,9.58,1,2,2,1,Medium
798,4860.0,1620.0,2973.0,621.0,1215.3,1266.0,3,9.0,0.0,9.0,9.0,10.0,10,10,1.0,0.0,0.0,0.0,0.0,0.33,11.0,10.39,1,1,0,1,Low
799,14045.0,2340.83,4588.0,579.0,1511.38,2412.0,6,10.0,0.0,10.0,10.0,9.0,9,9,3.0,0.0,0.33,0.17,0.0,0.5,15.83,6.85,1,1,1,3,Medium
800,17620.0,3524.0,4872.0,1711.0,1214.47,3707.0,5,8.0,0.0,8.0,8.0,10.0,10,10,4.0,0.0,0.4,0.8,0.2,0.4,15.8,6.42,0,0,2,3,High
801,11543.0,1649.0,3673.0,266.0,1206.06,1186.0,7,8.0,0.0,8.0,8.0,7.0,7,7,1.0,0.0,0.57,0.43,0.14,0.0,10.86,6.44,1,3,2,1,Medium
802,2094.0,523.5,1404.0,119.0,599.94,285.5,4,5.0,0.0,5.0,5.0,7.0,7,7,2.0,0.0,0.25,0.5,0.25,0.25,10.25,7.68,0,4,0,0,Low
803,11711.0,2342.2,3523.0,1630.0,788.16,2188.0,5,3.0,0.0,3.0,3.0,1.0,1,1,3.0,0.0,0.0,0.8,0.0,0.6,14.8,9.88,1,1,2,1,Medium
804,8973.0,2991.0,4836.0,880.0,1991.37,3257.0,3,6.0,0.0,6.0,6.0,5.0,5,5,3.0,0.0,0.67,0.0,0.67,0.0,10.33,2.08,0,2,0,1,Medium
805,12671.0,2534.2,4584.0,105.0,2187.86,3159.0,5,9.0,0.0,9.0,9.0,3.0,3,3,3.0,0.0,0.8,0.0,0.0,0.2,16.6,3.13,0,3,0,2,Medium
806,17410.0,1934.44,4336.0,171.0,1554.99,940.0,9,8.0,0.0,8.0,8.0,3.0,3,3,3.0,0.0,0.56,0.33,0.44,0.11,10.11,6.11,5,0,3,1,High
807,9847.0,2461.75,3075.0,1391.0,736.5,2690.5,4,7.0,0.0,7.0,7.0,6.0,6,6,3.0,0.0,0.0,0.5,0.0,0.25,10.75,9.67,1,2,0,1,Medium
808,26353.0,3764.71,4870.0,2039.0,1020.67,3998.0,7,8.0,0.0,8.0,8.0,4.0,4,4,2.0,0.0,0.29,0.0,0.0,0.14,10.57,8.66,2,2,1,2,High
810,19398.0,2771.14,4554.0,74.0,1719.09,3321.0,7,6.0,0.0,6.0,6.0,4.0,4,4,2.0,0.0,0.14,0.43,0.29,0.57,17.57,6.0,1,2,3,1,High
811,11951.0,2987.75,4920.0,368.0,1967.06,3331.5,4,6.0,0.0,6.0,6.0,8.0,8,8,3.0,0.0,0.5,0.75,0.5,0.0,6.75,3.86,0,1,2,1,Medium
812,8096.0,2024.0,3319.0,95.0,1429.15,2341.0,4,2.0,0.0,2.0,2.0,4.0,4,4,2.0,0.0,0.75,0.0,0.5,0.0,8.75,3.4,2,0,0,2,Medium
813,21674.0,3096.29,4819.0,94.0,1446.76,3255.0,7,8.0,0.0,8.0,8.0,3.0,3,3,1.0,0.0,0.29,0.43,0.14,0.29,15.57,4.43,2,4,1,0,High
814,21373.0,2137.3,4900.0,248.0,1748.02,1622.0,10,3.0,0.0,3.0,3.0,5.0,5,5,4.0,0.0,0.6,0.2,0.4,0.2,12.6,4.6,1,2,5,2,High
815,6459.0,3229.5,4763.0,1696.0,2168.7,3229.5,2,5.0,0.0,5.0,5.0,5.0,5,5,4.0,0.0,0.5,0.0,0.5,0.0,11.0,5.66,0,1,0,1,Low
816,11524.0,3841.33,4780.0,2727.0,1037.71,4017.0,3,8.0,0.0,8.0,8.0,10.0,10,10,2.0,0.0,0.67,0.33,0.0,0.33,16.0,3.46,2,0,1,0,Medium
817,10077.0,2519.25,3877.0,895.0,1237.11,2652.5,4,9.0,0.0,9.0,9.0,10.0,10,10,2.0,0.0,0.25,0.25,0.25,0.75,17.5,5.74,2,2,0,0,Medium
818,10837.0,1548.14,3497.0,78.0,1075.87,1580.0,7,9.0,0.0,9.0,9.0,1.0,1,1,3.0,0.0,0.29,0.43,0.29,0.57,15.86,8.61,4,0,1,2,Medium
819,19758.0,2469.75,4496.0,807.0,1306.54,2110.5,8,5.0,0.0,5.0,5.0,8.0,8,8,1.0,0.0,0.38,0.5,0.5,0.25,10.88,7.68,0,4,4,0,High
820,4636.0,1545.33,2792.0,672.0,1108.21,1172.0,3,2.0,0.0,2.0,2.0,8.0,8,8,2.0,0.0,0.0,0.0,0.0,0.67,15.0,8.66,1,0,1,1,Low
821,19290.0,2755.71,4744.0,1036.0,1462.04,2642.0,7,7.0,0.0,7.0,7.0,8.0,8,8,5.0,0.0,0.14,0.29,0.57,0.14,10.43,6.9,1,4,2,0,High
822,9192.0,3064.0,3732.0,2460.0,638.41,3000.0,3,7.0,0.0,7.0,7.0,10.0,10,10,4.0,0.0,0.33,0.33,0.0,0.0,6.67,7.64,1,1,1,0,Medium
823,27427.0,3918.14,4616.0,2828.0,627.67,3841.0,7,8.0,0.0,8.0,8.0,4.0,4,4,1.0,0.0,0.71,0.29,0.57,0.14,11.0,5.74,3,1,3,0,High
